numer,r,p,obs,ubb,ibb,hbp,so,bu,hrofb,gb,ld,sofb,ofb,ifb
ubb,0.68719526794170405,8.9070822014955808e-193,1375,1,0,1,1,0,0,0,0,1,1,0
ubb,0.68334617078795312,8.2701893673301849e-190,1375,1,0,1,1,0,0,0,0,1,0,1
ubb,0.6954689125822372,2.5763021576335833e-199,1375,1,0,1,1,0,0,0,0,0,1,1
ubb,0.78665371083410551,7.580348578828161e-290,1375,1,0,1,0,1,1,1,0,0,0,0
ubb,0.72626387351506894,9.4238373924405232e-226,1375,1,0,1,0,1,1,0,1,0,0,0
ubb,0.6189717981154037,3.2410049785192776e-146,1375,1,0,1,0,1,1,0,0,1,0,0
ubb,0.72145277834717103,2.1855991238667271e-221,1375,1,0,1,0,1,1,0,0,0,1,0
ubb,0.69731352915472078,8.3681379971282088e-201,1375,1,0,1,0,1,1,0,0,0,0,1
ubb,0.79576636859554328,2.3819458534266695e-301,1375,1,0,1,0,1,0,1,1,0,0,0
ubb,0.80034646508409624,2.3533677806570976e-307,1375,1,0,1,0,1,0,1,0,1,0,0
ubb,0.78297504713781629,2.3130876352579419e-285,1375,1,0,1,0,1,0,1,0,0,1,0
ubb,0.80061227579544614,1.0431852951688347e-307,1375,1,0,1,0,1,0,1,0,0,0,1
ubb,0.75700717496363701,5.0191021966504468e-256,1375,1,0,1,0,1,0,0,1,1,0,0
ubb,0.75955565050288287,9.725350000501706e-259,1375,1,0,1,0,1,0,0,1,0,1,0
ubb,0.76175931998703017,4.1184560765557813e-261,1375,1,0,1,0,1,0,0,1,0,0,1
ubb,0.73865445087103498,1.9449478300196775e-237,1375,1,0,1,0,1,0,0,0,1,1,0
ubb,0.74354483316416953,3.1021478548199396e-242,1375,1,0,1,0,1,0,0,0,1,0,1
ubb,0.74763310927013771,2.4912731404503659e-246,1375,1,0,1,0,1,0,0,0,0,1,1
ubb,0.77973626020636611,1.7394139979918476e-281,1375,1,0,1,0,0,1,1,1,0,0,0
ubb,0.77942073414150481,4.1162193352813344e-281,1375,1,0,1,0,0,1,1,0,1,0,0
ubb,0.76938298841147723,1.5895308140796366e-269,1375,1,0,1,0,0,1,1,0,0,1,0
ubb,0.78120579137288293,3.0894374567540334e-283,1375,1,0,1,0,0,1,1,0,0,0,1
ubb,0.70946431531036513,6.7088070629270253e-211,1375,1,0,1,0,0,1,0,1,1,0,0
ubb,0.7406830114664591,2.051927854049256e-239,1375,1,0,1,0,0,1,0,1,0,1,0
ubb,0.72310750299044302,7.0568345334266781e-223,1375,1,0,1,0,0,1,0,1,0,0,1
ubb,0.71759940314045179,5.8878815434965418e-218,1375,1,0,1,0,0,1,0,0,1,1,0
ubb,0.70782436172523633,1.6582614652487447e-209,1375,1,0,1,0,0,1,0,0,1,0,1
ubb,0.7299459632449069,3.7126410635889806e-229,1375,1,0,1,0,0,1,0,0,0,1,1
ubb,0.78999056896548314,5.4223024951634709e-294,1375,1,0,1,0,0,0,1,1,1,0,0
ubb,0.78067073953026267,1.3452735470310466e-282,1375,1,0,1,0,0,0,1,1,0,1,0
ubb,0.79066654191866781,7.6767874182842354e-295,1375,1,0,1,0,0,0,1,1,0,0,1
ubb,0.77807566177396503,1.5933936211521952e-279,1375,1,0,1,0,0,0,1,0,1,1,0
ubb,0.79368178454616323,1.1467088820287764e-298,1375,1,0,1,0,0,0,1,0,1,0,1
ubb,0.77949929389308847,3.3221106061866347e-281,1375,1,0,1,0,0,0,1,0,0,1,1
ubb,0.75264903546618878,1.8305123188502069e-251,1375,1,0,1,0,0,0,0,1,1,1,0
ubb,0.745150380809115,7.8116627917023698e-244,1375,1,0,1,0,0,0,0,1,1,0,1
ubb,0.75663661382479286,1.2367163952066498e-255,1375,1,0,1,0,0,0,0,1,0,1,1
ubb,0.74105737594465815,8.8171890917093129e-240,1375,1,0,1,0,0,0,0,0,1,1,1
ubb,0.7383683874929482,3.6828206324029806e-237,1375,1,0,0,1,1,1,1,0,0,0,0
ubb,0.68134267119917458,2.7807817018681241e-188,1375,1,0,0,1,1,1,0,1,0,0,0
ubb,0.67951929352989615,6.652028333969451e-187,1375,1,0,0,1,1,1,0,0,1,0,0
ubb,0.6850221210977413,4.2753407531905607e-191,1375,1,0,0,1,1,1,0,0,0,1,0
ubb,0.68265496102364986,2.7899750409614243e-189,1375,1,0,0,1,1,1,0,0,0,0,1
ubb,0.75328324107749123,4.0239723430333987e-252,1375,1,0,0,1,1,0,1,1,0,0,0
ubb,0.74719481143065847,6.9062727691912981e-246,1375,1,0,0,1,1,0,1,0,1,0,0
ubb,0.74509031926691827,8.969612897095813e-244,1375,1,0,0,1,1,0,1,0,0,1,0
ubb,0.74875925880477778,1.7965117911517993e-247,1375,1,0,0,1,1,0,1,0,0,0,1
ubb,0.69224793790368588,9.6143526044805914e-197,1375,1,0,0,1,1,0,0,1,1,0,0
ubb,0.7143319189864451,4.3057484908445708e-215,1375,1,0,0,1,1,0,0,1,0,1,0
ubb,0.69795925041555718,2.5056640370716601e-201,1375,1,0,0,1,1,0,0,1,0,0,1
ubb,0.69113108052790573,7.35887912601339e-196,1375,1,0,0,1,1,0,0,0,1,1,0
ubb,0.6855793958627977,1.5894537826295198e-191,1375,1,0,0,1,1,0,0,0,1,0,1
ubb,0.69884040139750503,4.8084519242231187e-202,1375,1,0,0,1,1,0,0,0,0,1,1
ubb,0.74047450660055325,3.2824354119117607e-239,1375,1,0,0,1,0,1,1,1,0,0,0
ubb,0.73186189199778506,5.9677637932639364e-231,1375,1,0,0,1,0,1,1,0,1,0,0
ubb,0.73453451202876907,1.7675646467403469e-233,1375,1,0,0,1,0,1,1,0,0,1,0
ubb,0.73442763904749209,2.2339434354432136e-233,1375,1,0,0,1,0,1,1,0,0,0,1
ubb,0.6729736650210778,4.9086205323760849e-182,1375,1,0,0,1,0,1,0,1,1,0,0
ubb,0.70285480828042712,2.4115190892477199e-205,1375,1,0,0,1,0,1,0,1,0,1,0
ubb,0.6811681348421913,3.7720912453767041e-188,1375,1,0,0,1,0,1,0,1,0,0,1
ubb,0.68359619617497769,5.3227248840006032e-190,1375,1,0,0,1,0,1,0,0,1,1,0
ubb,0.68901022242454635,3.4215055772503699e-194,1375,1,0,0,1,0,1,0,0,1,0,1
ubb,0.69203565227430019,1.4165640513573221e-196,1375,1,0,0,1,0,1,0,0,0,1,1
ubb,0.74764374524545962,2.4303240279063834e-246,1375,1,0,0,1,0,0,1,1,1,0,0
ubb,0.74849168351877449,3.3598589881608748e-247,1375,1,0,0,1,0,0,1,1,0,1,0
ubb,0.74920523260047012,6.3167826737516206e-248,1375,1,0,0,1,0,0,1,1,0,0,1
ubb,0.74050953988230006,3.0333871820739316e-239,1375,1,0,0,1,0,0,1,0,1,1,0
ubb,0.74208102272627574,8.6900704711806592e-241,1375,1,0,0,1,0,0,1,0,1,0,1
ubb,0.742705449255049,2.1029077752053481e-241,1375,1,0,0,1,0,0,1,0,0,1,1
ubb,0.70901489738292545,1.6194103267258111e-210,1375,1,0,0,1,0,0,0,1,1,1,0
ubb,0.68764886063082287,3.9531846439511746e-193,1375,1,0,0,1,0,0,0,1,1,0,1
ubb,0.71377768699027233,1.3057389229984742e-214,1375,1,0,0,1,0,0,0,1,0,1,1
ubb,0.69512185439529361,4.8951078535231904e-199,1375,1,0,0,1,0,0,0,0,1,1,1
ubb,0.78501439742838519,7.7451830375268968e-288,1375,1,0,0,0,1,1,1,1,0,0,0
ubb,0.78599383129478972,4.9051200818268829e-289,1375,1,0,0,0,1,1,1,0,1,0,0
ubb,0.77375636838460482,1.684970613529388e-274,1375,1,0,0,0,1,1,1,0,0,1,0
ubb,0.78733173928329392,1.1051248943666798e-290,1375,1,0,0,0,1,1,1,0,0,0,1
ubb,0.72430194128780123,5.8291220718443282e-224,1375,1,0,0,0,1,1,0,1,1,0,0
ubb,0.74616394294277033,7.5362160656334554e-245,1375,1,0,0,0,1,1,0,1,0,1,0
ubb,0.73465384520845101,1.3607028368254483e-233,1375,1,0,0,0,1,1,0,1,0,0,1
ubb,0.72095529447679629,6.1052487916673259e-221,1375,1,0,0,0,1,1,0,0,1,1,0
ubb,0.68247621095405397,3.8188005839716893e-189,1375,1,0,0,0,1,1,0,0,1,0,1
ubb,0.73240683567358211,1.8312485416303206e-231,1375,1,0,0,0,1,1,0,0,0,1,1
ubb,0.79541438240935036,6.7931517070936641e-301,1375,1,0,0,0,1,0,1,1,1,0,0
ubb,0.78456434737105196,2.738925326297245e-287,1375,1,0,0,0,1,0,1,1,0,1,0
ubb,0.79581436940645311,2.064403099331813e-301,1375,1,0,0,0,1,0,1,1,0,0,1
ubb,0.78274925755357472,4.3309324593843223e-285,1375,1,0,0,0,1,0,1,0,1,1,0
ubb,0.80010186196377031,4.9699883189750694e-307,1375,1,0,0,0,1,0,1,0,1,0,1
ubb,0.78388657309836396,1.8247521858050323e-286,1375,1,0,0,0,1,0,1,0,0,1,1
ubb,0.75938153907126538,1.4938797046311322e-258,1375,1,0,0,0,1,0,0,1,1,1,0
ubb,0.76001699278458001,3.113177966346608e-259,1375,1,0,0,0,1,0,0,1,1,0,1
ubb,0.76253672283116791,5.9069378573782692e-262,1375,1,0,0,0,1,0,0,1,0,1,1
ubb,0.74709499959338654,8.7087922113033423e-246,1375,1,0,0,0,1,0,0,0,1,1,1
ubb,0.77934733968354764,5.0283783616965938e-281,1375,1,0,0,0,0,1,1,1,1,0,0
ubb,0.77326385498064309,6.2001105914570218e-274,1375,1,0,0,0,0,1,1,1,0,1,0
ubb,0.78063928980495112,1.4665946934692882e-282,1375,1,0,0,0,0,1,1,1,0,0,1
ubb,0.76914606420849285,2.9350641978536078e-269,1375,1,0,0,0,0,1,1,0,1,1,0
ubb,0.78062505230923995,1.5250508859478146e-282,1375,1,0,0,0,0,1,1,0,1,0,1
ubb,0.77111052270556668,1.7761203296390561e-271,1375,1,0,0,0,0,1,1,0,0,1,1
ubb,0.74057048901071676,2.6442120776659955e-239,1375,1,0,0,0,0,1,0,1,1,1,0
ubb,0.72125827276453058,3.266742617816464e-221,1375,1,0,0,0,0,1,0,1,1,0,1
ubb,0.74571373129488805,2.1323704660860937e-244,1375,1,0,0,0,0,1,0,1,0,1,1
ubb,0.72982804709636317,4.7817055302833494e-229,1375,1,0,0,0,0,1,0,0,1,1,1
ubb,0.78052449964009263,2.009689413399504e-282,1375,1,0,0,0,0,0,1,1,1,1,0
ubb,0.79033551206729558,2.0014132307879431e-294,1375,1,0,0,0,0,0,1,1,1,0,1
ubb,0.78146592343158883,1.5086549518529205e-283,1375,1,0,0,0,0,0,1,1,0,1,1
ubb,0.77929915654860393,5.7342751561013704e-281,1375,1,0,0,0,0,0,1,0,1,1,1
ubb,0.75648822351444667,1.7738030777576551e-255,1375,1,0,0,0,0,0,0,1,1,1,1
ubb,0.67543227704029973,7.5383795281027765e-184,1375,1,1,1,1,1,1,0,0,0,0,0
ubb,0.74421261500675795,6.7312528217052885e-243,1375,1,1,1,1,1,0,1,0,0,0,0
ubb,0.68761562546873412,4.195833859362964e-193,1375,1,1,1,1,1,0,0,1,0,0,0
ubb,0.67656483198722972,1.0860629696472662e-184,1375,1,1,1,1,1,0,0,0,1,0,0
ubb,0.68677222628881562,1.8974835267037312e-192,1375,1,1,1,1,1,0,0,0,0,1,0
ubb,0.67866131789679873,2.9394429231259806e-186,1375,1,1,1,1,1,0,0,0,0,0,1
ubb,0.72956671090698355,8.3742394973990415e-229,1375,1,1,1,1,0,1,1,0,0,0,0
ubb,0.67077003940673674,2.0029520504784087e-180,1375,1,1,1,1,0,1,0,1,0,0,0
ubb,0.68399790229694979,2.6196619608917266e-190,1375,1,1,1,1,0,1,0,0,1,0,0
ubb,0.68082184329467199,6.9028584296960593e-188,1375,1,1,1,1,0,1,0,0,0,1,0
ubb,0.68501682975156264,4.3156512032995055e-191,1375,1,1,1,1,0,1,0,0,0,0,1
ubb,0.74538454513497054,4.5555388455849194e-244,1375,1,1,1,1,0,0,1,1,0,0,0
ubb,0.73728397942081869,4.1111368465489624e-236,1375,1,1,1,1,0,0,1,0,1,0,0
ubb,0.73827703309090531,4.5149279541568221e-237,1375,1,1,1,1,0,0,1,0,0,1,0
ubb,0.73937380628652893,3.8908346038507739e-238,1375,1,1,1,1,0,0,1,0,0,0,1
ubb,0.67659587701453638,1.0297625213277982e-184,1375,1,1,1,1,0,0,0,1,1,0,0
ubb,0.70605288143926714,5.1704171427703284e-208,1375,1,1,1,1,0,0,0,1,0,1,0
ubb,0.68414047051586679,2.036355648291416e-190,1375,1,1,1,1,0,0,0,1,0,0,1
ubb,0.68303521492491526,1.4297746567167223e-189,1375,1,1,1,1,0,0,0,0,1,1,0
ubb,0.67626742560003283,1.8079098139222415e-184,1375,1,1,1,1,0,0,0,0,1,0,1
ubb,0.69150418128105162,3.732376993623559e-196,1375,1,1,1,1,0,0,0,0,0,1,1
ubb,0.78280750411897237,3.684214365103038e-285,1375,1,1,1,0,1,1,1,0,0,0,0
ubb,0.71959724874109754,9.9684912570867083e-220,1375,1,1,1,0,1,1,0,1,0,0,0
ubb,0.61941807454886766,1.750404252235236e-146,1375,1,1,1,0,1,1,0,0,1,0,0
ubb,0.7161153050557566,1.1908574146622898e-216,1375,1,1,1,0,1,1,0,0,0,1,0
ubb,0.6870089383013489,1.2429913788865072e-192,1375,1,1,1,0,1,1,0,0,0,0,1
ubb,0.79262710874644149,2.5401748242371548e-297,1375,1,1,1,0,1,0,1,1,0,0,0
ubb,0.79619066644701386,6.715781466656255e-302,1375,1,1,1,0,1,0,1,0,1,0,0
ubb,0.77993439532943976,1.0119794082600894e-281,1375,1,1,1,0,1,0,1,0,0,1,0
ubb,0.79656816739519676,2.1717209064742208e-302,1375,1,1,1,0,1,0,1,0,0,0,1
ubb,0.74725327566564281,6.0287726643691025e-246,1375,1,1,1,0,1,0,0,1,1,0,0
ubb,0.75495855034490245,7.1948144696834019e-254,1375,1,1,1,0,1,0,0,1,0,1,0
ubb,0.75311524195001611,6.0135445945417222e-252,1375,1,1,1,0,1,0,0,1,0,0,1
ubb,0.73117293331395672,2.6464407480422609e-230,1375,1,1,1,0,1,0,0,0,1,1,0
ubb,0.70891871003240181,1.9551145466838587e-210,1375,1,1,1,0,1,0,0,0,1,0,1
ubb,0.74073834005578931,1.8112850130465826e-239,1375,1,1,1,0,1,0,0,0,0,1,1
ubb,0.77694048332090149,3.4175412476602765e-278,1375,1,1,1,0,0,1,1,1,0,0,0
ubb,0.77584448860028721,6.4819538082067692e-277,1375,1,1,1,0,0,1,1,0,1,0,0
ubb,0.76673030013823662,1.4631458185848386e-266,1375,1,1,1,0,0,1,1,0,0,1,0
ubb,0.77768981027066031,4.5263961622576503e-279,1375,1,1,1,0,0,1,1,0,0,0,1
ubb,0.70490883575508634,4.7027971732633279e-207,1375,1,1,1,0,0,1,0,1,1,0,0
ubb,0.73733066019724858,3.7065096573604469e-236,1375,1,1,1,0,0,1,0,1,0,1,0
ubb,0.71847611928122701,9.8751599802212341e-219,1375,1,1,1,0,0,1,0,1,0,0,1
ubb,0.71378849706056935,1.2778206016229165e-214,1375,1,1,1,0,0,1,0,0,1,1,0
ubb,0.71006466596738682,2.061856284823039e-211,1375,1,1,1,0,0,1,0,0,1,0,1
ubb,0.72604534108542096,1.4946358037814343e-225,1375,1,1,1,0,0,1,0,0,0,1,1
ubb,0.78694764164657427,3.2925478513136085e-290,1375,1,1,1,0,0,0,1,1,1,0,0
ubb,0.77833659632517249,7.8554295897097644e-280,1375,1,1,1,0,0,0,1,1,0,1,0
ubb,0.78769527069973877,3.9243589378485644e-291,1375,1,1,1,0,0,0,1,1,0,0,1
ubb,0.77515781019015007,4.0617981776378511e-276,1375,1,1,1,0,0,0,1,0,1,1,0
ubb,0.78979213439288398,9.6120708407960415e-294,1375,1,1,1,0,0,0,1,0,1,0,1
ubb,0.77665501953555038,7.366852787062199e-278,1375,1,1,1,0,0,0,1,0,0,1,1
ubb,0.74848278462261109,3.4305010381248371e-247,1375,1,1,1,0,0,0,0,1,1,1,0
ubb,0.73765335786339914,1.8098601709852307e-236,1375,1,1,1,0,0,0,0,1,1,0,1
ubb,0.7526711422180139,1.7364930245758153e-251,1375,1,1,1,0,0,0,0,1,0,1,1
ubb,0.7353517039229005,2.9384929414092422e-234,1375,1,1,1,0,0,0,0,0,1,1,1
ubb,0.73518137793565685,4.2734826276834531e-234,1375,1,1,0,1,1,1,1,0,0,0,0
ubb,0.67690620696963621,6.0463151540976885e-185,1375,1,1,0,1,1,1,0,1,0,0,0
ubb,0.67394862840526293,9.4156481509259886e-183,1375,1,1,0,1,1,1,0,0,1,0,0
ubb,0.68129749560335129,3.0091864254302904e-188,1375,1,1,0,1,1,1,0,0,0,1,0
ubb,0.67731331400789807,3.0039817431517506e-185,1375,1,1,0,1,1,1,0,0,0,0,1
ubb,0.75046515854025553,3.2574086108187889e-249,1375,1,1,0,1,1,0,1,1,0,0,0
ubb,0.74353651409499111,3.1616661241649176e-242,1375,1,1,0,1,1,0,1,0,1,0,0
ubb,0.74242812316609652,3.9510723423718167e-241,1375,1,1,0,1,1,0,1,0,0,1,0
ubb,0.74521500172824784,6.7318959040949836e-244,1375,1,1,0,1,1,0,1,0,0,0,1
ubb,0.68596357474842817,8.0248675092371089e-192,1375,1,1,0,1,1,0,0,1,1,0,0
ubb,0.71069847584324963,5.9140899574870142e-212,1375,1,1,0,1,1,0,0,1,0,1,0
ubb,0.69217969013258607,1.0890505348465264e-196,1375,1,1,0,1,1,0,0,1,0,0,1
ubb,0.68610301791355122,6.2602598310393797e-192,1375,1,1,0,1,1,0,0,0,1,1,0
ubb,0.67570416313605586,4.7383454305111471e-184,1375,1,1,0,1,1,0,0,0,1,0,1
ubb,0.69413640479797212,3.0138974673781123e-198,1375,1,1,0,1,1,0,0,0,0,1,1
ubb,0.73807583919766528,7.0690637566544951e-237,1375,1,1,0,1,0,1,1,1,0,0,0
ubb,0.72894561363034138,3.1636092921485817e-228,1375,1,1,0,1,0,1,1,0,1,0,0
ubb,0.73227726007107963,2.4258123378480815e-231,1375,1,1,0,1,0,1,1,0,0,1,0
ubb,0.73156260061251543,1.1404013652670723e-230,1375,1,1,0,1,0,1,1,0,0,0,1
ubb,0.66968110766813627,1.2373114243058031e-179,1375,1,1,0,1,0,1,0,1,1,0,0
ubb,0.70023229331219727,3.500847864959128e-203,1375,1,1,0,1,0,1,0,1,0,1,0
ubb,0.67790852633470222,1.0780754159649013e-185,1375,1,1,0,1,0,1,0,1,0,0,1
ubb,0.68076356195620091,7.6412315363875256e-188,1375,1,1,0,1,0,1,0,0,1,1,0
ubb,0.68621995699853144,5.0828186394775143e-192,1375,1,1,0,1,0,1,0,0,1,0,1
ubb,0.68920801224983508,2.3951074368707018e-194,1375,1,1,0,1,0,1,0,0,0,1,1
ubb,0.74495312456883178,1.2297970522188704e-243,1375,1,1,0,1,0,0,1,1,1,0,0
ubb,0.7464015523300489,4.3487825265505628e-245,1375,1,1,0,1,0,0,1,1,0,1,0
ubb,0.74658003923724525,2.8762158603513367e-245,1375,1,1,0,1,0,0,1,1,0,0,1
ubb,0.73798240466370502,8.7041151410474764e-237,1375,1,1,0,1,0,0,1,0,1,1,0
ubb,0.73874555373834372,1.5868214216756293e-237,1375,1,1,0,1,0,0,1,0,1,0,1
ubb,0.74024068888936123,5.556053790195005e-239,1375,1,1,0,1,0,0,1,0,0,1,1
ubb,0.70576349992494281,9.0468132700627377e-208,1375,1,1,0,1,0,0,0,1,1,1,0
ubb,0.68279155492247978,2.1946170369276252e-189,1375,1,1,0,1,0,0,0,1,1,0,1
ubb,0.71065759996113986,6.4107817619278033e-212,1375,1,1,0,1,0,0,0,1,0,1,1
ubb,0.69120886970420625,6.3882127826919197e-196,1375,1,1,0,1,0,0,0,0,1,1,1
ubb,0.78206512910745241,2.8834460092471896e-284,1375,1,1,0,0,1,1,1,1,0,0,0
ubb,0.78213735565555242,2.3611859255013448e-284,1375,1,1,0,0,1,1,1,0,1,0,0
ubb,0.77094113148740995,2.7644751694911257e-271,1375,1,1,0,0,1,1,1,0,0,1,0
ubb,0.78355751173937327,4.5708982941477278e-286,1375,1,1,0,0,1,1,1,0,0,0,1
ubb,0.71759696431879894,5.9171416443987989e-218,1375,1,1,0,0,1,1,0,1,1,0,0
ubb,0.74229385180960616,5.3604110077727422e-241,1375,1,1,0,0,1,1,0,1,0,1,0
ubb,0.72833589712882896,1.1622067160137094e-227,1375,1,1,0,0,1,1,0,1,0,0,1
ubb,0.71565288271932237,3.0272225946089922e-216,1375,1,1,0,0,1,1,0,0,1,1,0
ubb,0.67457698251469822,3.2375441468672063e-183,1375,1,1,0,0,1,1,0,0,1,0,1
ubb,0.72730395602787812,1.0428215965357752e-226,1375,1,1,0,0,1,1,0,0,0,1,1
ubb,0.7922479464380916,7.7025236978794534e-297,1375,1,1,0,0,1,0,1,1,1,0,0
ubb,0.78214113946268282,2.3365923451701415e-284,1375,1,1,0,0,1,0,1,1,0,1,0
ubb,0.79272530826736842,1.9051329224679193e-297,1375,1,1,0,0,1,0,1,1,0,0,1
ubb,0.77969020216984264,1.9726461396008975e-281,1375,1,1,0,0,1,0,1,0,1,1,0
ubb,0.79602125316374184,1.1137583745840269e-301,1375,1,1,0,0,1,0,1,0,1,0,1
ubb,0.78090925322260818,6.9857477424927013e-283,1375,1,1,0,0,1,0,1,0,0,1,1
ubb,0.75474729839184007,1.1972103690741148e-253,1375,1,1,0,0,1,0,0,1,1,1,0
ubb,0.75117316764905817,6.108020319500019e-250,1375,1,1,0,0,1,0,0,1,1,0,1
ubb,0.75815194190555679,3.0637688484841943e-257,1375,1,1,0,0,1,0,0,1,0,1,1
ubb,0.74019228990442154,6.1951007463061473e-239,1375,1,1,0,0,1,0,0,0,1,1,1
ubb,0.7765391748193966,1.0057890472970139e-277,1375,1,1,0,0,0,1,1,1,1,0,0
ubb,0.77108533585026939,1.8969344026929249e-271,1375,1,1,0,0,0,1,1,1,0,1,0
ubb,0.777884544766133,2.6731694367251464e-279,1375,1,1,0,0,0,1,1,1,0,0,1
ubb,0.76648681565506993,2.7250204958134818e-266,1375,1,1,0,0,0,1,1,0,1,1,0
ubb,0.77710334124366631,2.2038905618664415e-278,1375,1,1,0,0,0,1,1,0,1,0,1
ubb,0.76850657465034067,1.530859191301153e-268,1375,1,1,0,0,0,1,1,0,0,1,1
ubb,0.73721612668161707,4.7791401157358478e-236,1375,1,1,0,0,0,1,0,1,1,1,0
ubb,0.71666384537274819,3.927922267145282e-217,1375,1,1,0,0,0,1,0,1,1,0,1
ubb,0.74246016562102735,3.6735591950735353e-241,1375,1,1,0,0,0,1,0,1,0,1,1
ubb,0.72601035788714918,1.6091000227474871e-225,1375,1,1,0,0,0,1,0,0,1,1,1
ubb,0.77817842434264084,1.2061698859340566e-279,1375,1,1,0,0,0,0,1,1,1,1,0
ubb,0.78734121034153848,1.0757418762782634e-290,1375,1,1,0,0,0,0,1,1,1,0,1
ubb,0.77917024789084133,8.147795861636948e-281,1375,1,1,0,0,0,0,1,1,0,1,1
ubb,0.77644116693457521,1.3087220505107277e-277,1375,1,1,0,0,0,0,1,0,1,1,1
ubb,0.75250361180211922,2.5891155989382374e-251,1375,1,1,0,0,0,0,0,1,1,1,1
ubb,0.73785154061922897,1.1647189649881129e-236,1375,1,0,1,1,1,1,1,0,0,0,0
ubb,0.68222247821563631,5.9603593824296992e-189,1375,1,0,1,1,1,1,0,1,0,0,0
ubb,0.67745398886685437,2.3583478915565151e-185,1375,1,0,1,1,1,1,0,0,1,0,0
ubb,0.68571594059934438,1.2468338338785878e-191,1375,1,0,1,1,1,1,0,0,0,1,0
ubb,0.68173112462514218,1.409700192998957e-188,1375,1,0,1,1,1,1,0,0,0,0,1
ubb,0.75268571658952321,1.6771605241074348e-251,1375,1,0,1,1,1,0,1,1,0,0,0
ubb,0.74653665760195831,3.1803466511678833e-245,1375,1,0,1,1,1,0,1,0,1,0,0
ubb,0.74468371727458382,2.2841229216046076e-243,1375,1,0,1,1,1,0,1,0,0,1,0
ubb,0.7481379466585143,7.6777654137440721e-247,1375,1,0,1,1,1,0,1,0,0,0,1
ubb,0.69286946103821867,3.085220156841159e-197,1375,1,0,1,1,1,0,0,1,1,0,0
ubb,0.71431889214665023,4.4196352734297943e-215,1375,1,0,1,1,1,0,0,1,0,1,0
ubb,0.6986077345188153,7.4398062657975288e-202,1375,1,0,1,1,1,0,0,1,0,0,1
ubb,0.69173899922148474,2.4333256385130811e-196,1375,1,0,1,1,1,0,0,0,1,1,0
ubb,0.68544225995485253,2.0280804769146182e-191,1375,1,0,1,1,1,0,0,0,1,0,1
ubb,0.69931091786324451,1.9865940669188929e-202,1375,1,0,1,1,1,0,0,0,0,1,1
ubb,0.74010207362622926,7.5884700750907439e-239,1375,1,0,1,1,0,1,1,1,0,0,0
ubb,0.73153352527509774,1.2143944705545592e-230,1375,1,0,1,1,0,1,1,0,1,0,0
ubb,0.73430420995744161,2.9272635024383714e-233,1375,1,0,1,1,0,1,1,0,0,1,0
ubb,0.73410443472947018,4.5323397054009437e-233,1375,1,0,1,1,0,1,1,0,0,0,1
ubb,0.6741924561417928,6.2241096969215438e-183,1375,1,0,1,1,0,1,0,1,1,0,0
ubb,0.70309353891093285,1.5286569005054931e-205,1375,1,0,1,1,0,1,0,1,0,1,0
ubb,0.68226512864112177,5.5307802374840606e-189,1375,1,0,1,1,0,1,0,1,0,0,1
ubb,0.68417581941517591,1.9130262830748945e-190,1375,1,0,1,1,0,1,0,0,1,1,0
ubb,0.68603659718687837,7.0464409356650018e-192,1375,1,0,1,1,0,1,0,0,1,0,1
ubb,0.69245684935696439,6.5635098472928079e-197,1375,1,0,1,1,0,1,0,0,0,1,1
ubb,0.74717464498228059,7.2376289828791123e-246,1375,1,0,1,1,0,0,1,1,1,0,0
ubb,0.74811484182416244,8.1032065836690399e-247,1375,1,0,1,1,0,0,1,1,0,1,0
ubb,0.74874811836666721,1.8439836794842573e-247,1375,1,0,1,1,0,0,1,1,0,0,1
ubb,0.74019916452606505,6.1000453415542499e-239,1375,1,0,1,1,0,0,1,0,1,1,0
ubb,0.74164401328768736,2.3399949003932822e-240,1375,1,0,1,1,0,0,1,0,1,0,1
ubb,0.74238702515724497,4.3378489704925177e-241,1375,1,0,1,1,0,0,1,0,0,1,1
ubb,0.7091500296891724,1.2426793266322773e-210,1375,1,0,1,1,0,0,0,1,1,1,0
ubb,0.68874617060440402,5.5056174648624816e-194,1375,1,0,1,1,0,0,0,1,1,0,1
ubb,0.71386716465233535,1.0918150196205133e-214,1375,1,0,1,1,0,0,0,1,0,1,1
ubb,0.69561269897432232,1.9741815536432101e-199,1375,1,0,1,1,0,0,0,0,1,1,1
ubb,0.78391622460472865,1.6797091213253543e-286,1375,1,0,1,0,1,1,1,1,0,0,0
ubb,0.78461707624348698,2.3625411873605853e-287,1375,1,0,1,0,1,1,1,0,1,0,0
ubb,0.77291285751264538,1.5658783406472202e-273,1375,1,0,1,0,1,1,1,0,0,1,0
ubb,0.78595328438965373,5.5002941924330162e-289,1375,1,0,1,0,1,1,1,0,0,0,1
ubb,0.7246303760784305,2.9295770372242327e-224,1375,1,0,1,0,1,1,0,1,1,0,0
ubb,0.74548957773439894,3.5760687107364271e-244,1375,1,0,1,0,1,1,0,1,0,1,0
ubb,0.73478279270583302,1.0254831636815248e-233,1375,1,0,1,0,1,1,0,1,0,0,1
ubb,0.72116262376789408,3.9800934896849967e-221,1375,1,0,1,0,1,1,0,0,1,1,0
ubb,0.69076544690616049,1.4298854200620798e-195,1375,1,0,1,0,1,1,0,0,1,0,1
ubb,0.73229153949411874,2.3518196490701633e-231,1375,1,0,1,0,1,1,0,0,0,1,1
