fg_id,fg_name,role,fg_last,fg_first,bbm_id,bbm_last,bbm_first,yh_id,yh_last,yh_first,yh_team,yh_pos,howe_id,mlb_id
sa550209,George Barber,bat,Barber,George,,,,,,,,,,
sa550210,Shawn Stuart,pit,Stuart,Shawn,,,,,,,,,,
sa550211,Kyle Hunter,pit,Hunter,Kyle,,,,,,,,,,
sa550213,Jacob Shadle,pit,Shadle,Jacob,,,,,,,,,,
sa550219,David Middendorf,pit,Middendorf,David,,,,,,,,,,
sa550221,Ryan Mccurdy,bat,Mccurdy,Ryan,,,,,,,,,,
sa550224,Michael Recchia,pit,Recchia,Michael,,,,,,,,,,
sa550236,Ismael Guillon,pit,Guillon,Ismael,8402,Guillon,Ismael,,,,,,,570145
sa550241,Alan Gaxiola,pit,Gaxiola,Alan,,,,,,,,,,
sa550244,El'Hajj Muhammad,pit,Muhammad,El'Hajj,,,,,,,,,,
sa550247,Connor Sadzeck,pit,Sadzeck,Connor,,,,,,,,,,
sa550256,Lucas Moran,pit,Moran,Lucas,,,,,,,,,,
sa550265,Mike Benjamin,bat,Benjamin,Mike,,,,,,,,,,
sa550270,Erick Fernandez,bat,Fernandez,Erick,,,,,,,,,,
sa550274,Justin Haley,pit,Haley,Justin,,,,,,,,,,
sa550275,Jorge Flores,bat,Flores,Jorge,,,,,,,,,,
sa550276,Michael Jefferson,pit,Jefferson,Michael,,,,,,,,,,
sa550286,Jerad Eickhoff,pit,Eickhoff,Jerad,,,,,,,,,,
sa550287,George Jensen,pit,Jensen,George,,,,,,,,,,
sa550288,Ben Verlander,bat,Verlander,Ben,,,,,,,,,,
sa550295,Mitch Horacek,pit,Horacek,Mitch,,,,,,,,,,
sa550297,Bret Montgomery,pit,Montgomery,Bret,,,,,,,,,,
sa550302,Clifford Sandford,bat,Sandford,Clifford,,,,,,,,,,
sa550320,Ethan Stewart,pit,Stewart,Ethan,,,,,,,,,,
sa550323,Brandon Miller,bat,Miller,Brandon,,,,,,,,,,
sa550328,Ken Sigman,pit,Sigman,Ken,,,,,,,,,,
sa550332,Zachary Johnson,bat,Johnson,Zachary,,,,,,,,,,
sa550338,Blake Barnes,pit,Barnes,Blake,,,,,,,,,,
sa550339,Lino Martinez,pit,Martinez,Lino,,,,,,,,,,
sa550342,Hein Robb,pit,Robb,Hein,,,,,,,,,,
sa550346,Patrick Brady,bat,Brady,Patrick,,,,,,,,,,
sa550348,Tyler Marincov,bat,Marincov,Tyler,,,,,,,,,,
sa550375,Joe Jackson,bat,Jackson,Joe,,,,,,,,,,
sa550379,Thomas Walz,pit,Walz,Thomas,,,,,,,,,,
sa550383,Eric Jagielo,bat,Jagielo,Eric,,,,,,,,,,
sa550398,James Rice,bat,Rice,James,,,,,,,,,,
sa550400,Bryce Shafer,pit,Shafer,Bryce,,,,,,,,,,
sa550409,Kyle Hallock,pit,Hallock,Kyle,,,,,,,,,,
sa550418,Luis Ordosgoitti,pit,Ordosgoitti,Luis,,,,,,,,,,
sa550438,Ruben Alaniz,pit,Alaniz,Ruben,,,,,,,,,,
sa550449,Dylan Unsworth,pit,Unsworth,Dylan,,,,,,,,,,
sa550451,Rudy Brown,pit,Brown,Rudy,,,,,,,,,,
sa550452,Nick Rodgers,pit,Rodgers,Nick,,,,,,,,,,
sa550453,Jose Sanchez,pit,Sanchez,Jose,,,,,,,,,,
sa550457,Luis Morel,pit,Morel,Luis,,,,,,,,,,
sa550460,Ricky Martinez,pit,Martinez,Ricky,,,,,,,,,,
sa550461,Chan Moon,bat,Moon,Chan,,,,,,,,,,
sa550463,Niko Goodrum,bat,Goodrum,Niko,,,,,,,,,,
sa550474,Brennon Martin,pit,Martin,Brennon,,,,,,,,,,
sa550501,Wilmer Oberto,bat,Oberto,Wilmer,,,,,,,,,,
sa550517,Rafael Homblert,pit,Homblert,Rafael,,,,,,,,,,
sa550519,Hiram Martinez,bat,Martinez,Hiram,,,,,,,,,,
sa550522,Luis Gonzalez,pit,Gonzalez,Luis,,,,,,,,,,
sa550526,Anderson Bolivar,bat,Bolivar,Anderson,,,,,,,,,,
sa550529,Luis Hernandez,pit,Hernandez,Luis,,,,,,,,,,
sa550534,Isaias Tejeda,bat,Tejeda,Isaias,,,,,,,,,,
sa550539,Wirkin Estevez,pit,Estevez,Wirkin,,,,,,,,,,
sa550541,Jesus Guzman,pit,Guzman,Jesus,,,,,,,,,,
sa550543,Felix Castillo,bat,Castillo,Felix,,,,,,,,,,
sa550550,Alexander Santana,pit,Santana,Alexander,,,,,,,,,,
sa550551,Jhondaniel Medina,pit,Medina,Jhondaniel,,,,,,,,,,
sa550553,Lenny Rosario,pit,Rosario,Lenny,,,,,,,,,,
sa550556,Arquimedes Lorenzo,pit,Lorenzo,Arquimedes,,,,,,,,,,
sa550557,Angel Sanchez,pit,Sanchez,Angel,,,,,,,,,,605795
sa550570,Matt Schuld,pit,Schuld,Matt,,,,,,,,,,
sa550586,Reynaldo Brugeura,bat,Brugeura,Reynaldo,,,,,,,,,,
sa550588,Alberth Martinez,bat,Martinez,Alberth,,,,,,,,,,
sa550590,Bryan Rodriguez,pit,Rodriguez,Bryan,,,,,,,,,,
sa550591,Jayson Aquino,pit,Aquino,Jayson,,,,,,,,,,593969
sa550592,Ismael Aguero,bat,Aguero,Ismael,,,,,,,,,,
sa550593,Jose Alonzo,pit,Alonzo,Jose,,,,,,,,,,
sa550595,Daniel Castro,bat,Castro,Daniel,,,,,,,,,,
sa550596,Abraham Espinosa,pit,Espinosa,Abraham,,,,,,,,,,
sa550597,Jonatan Ynojoso,bat,Ynojoso,Jonatan,,,,,,,,,,
sa550598,Aderlin Mejia,bat,Mejia,Aderlin,,,,,,,,,,
sa550600,Abel De Los Santos,pit,De Los Santos,Abel,,,,,,,,,,
sa550603,Abel De Los Santos,pit,De Los Santos,Abel,,,,,,,,,,
sa550605,Ronarsy Ledesma,bat,Ledesma,Ronarsy,,,,,,,,,,
sa550609,Melvin Aquino,bat,Aquino,Melvin,,,,,,,,,,
sa550613,Leo Rodriguez,bat,Rodriguez,Leo,,,,,,,,,,
sa550615,Carlos Navas,pit,Navas,Carlos,,,,,,,,,,
sa550616,Cristhian Perez,pit,Perez,Cristhian,,,,,,,,,,
sa550617,Leoncio Munoz,pit,Munoz,Leoncio,,,,,,,,,,
sa550624,Jandel Gustave,pit,Gustave,Jandel,,,,,,,,,,
sa550625,Amaury Capellan,bat,Capellan,Amaury,,,,,,,,,,
sa550635,Jasner Severino,pit,Severino,Jasner,,,,,,,,,,
sa550637,Ramon Oviedo,pit,Oviedo,Ramon,,,,,,,,,,
sa550638,Rainy Lara,pit,Lara,Rainy,,,,,,,,,,
sa550639,Ruben Reyes,pit,Reyes,Ruben,,,,,,,,,,
sa550644,Cristofer Cabrera,pit,Cabrera,Cristofer,,,,,,,,,,
sa550657,Juan Guzman,pit,Guzman,Juan,,,,,,,,,,
sa550659,Ricardo Valenzuela,bat,Valenzuela,Ricardo,,,,,,,,,,
sa550667,Andelson Fernandez,bat,Fernandez,Andelson,,,,,,,,,,
sa550670,Reynaldo Polanco,pit,Polanco,Reynaldo,,,,,,,,,,
sa550672,Christopher De Leon,pit,De Leon,Christopher,,,,,,,,,,
sa550678,Jean Carlos Gil,pit,Gil,Jean Carlos,,,,,,,,,,
sa550684,Ruben Sanchez,bat,Sanchez,Ruben,,,,,,,,,,
sa550685,Eduard Reyes,pit,Reyes,Eduard,,,,,,,,,,
sa550686,Juan Santiago,pit,Santiago,Juan,,,,,,,,,,
sa550690,Juan Mota,bat,Mota,Juan,,,,,,,,,,
sa550692,Persio Reyes,pit,Reyes,Persio,,,,,,,,,,
sa550695,Daury Aquino,pit,Aquino,Daury,,,,,,,,,,
sa550707,Francisco Rosario,pit,Rosario,Francisco,,,,,,,,,,425564
sa550714,Johendi Jiminian,pit,Jiminian,Johendi,,,,,,,,,,
sa550720,Jose Brito,pit,Brito,Jose,,,,,,,,,,
sa550722,Yosbel Gutierrez,bat,Gutierrez,Yosbel,,,,,,,,,,
sa550724,Jency Solis,pit,Solis,Jency,,,,,,,,,,
sa550732,Rony Bautista,pit,Bautista,Rony,,,,,,,,,,
sa550737,Johansel Delgado,pit,Delgado,Johansel,,,,,,,,,,
sa550745,Yeuri Gonzalez,pit,Gonzalez,Yeuri,,,,,,,,,,
sa550939,Kevin Cravey,pit,Cravey,Kevin,,,,,,,,,,
sa551002,Adderling Ruiz,bat,Ruiz,Adderling,,,,,,,,,,
sa551004,Euclides Leyer,pit,Leyer,Euclides,,,,,,,,,,
sa551005,Wilce Nieves,pit,Nieves,Wilce,,,,,,,,,,
sa551008,Julio Reyes,pit,Reyes,Julio,,,,,,,,,,
sa551012,Kelvin Encarnacion,bat,Encarnacion,Kelvin,,,,,,,,,,
sa551021,Kelvin Rodriguez,pit,Rodriguez,Kelvin,,,,,,,,,,
sa551022,Wilmer Difo,bat,Difo,Wilmer,,,,,,,,,DIFO19920402A,
sa551046,Tayron Guerrero,pit,Guerrero,Tayron,,,,,,,,,GUERRERO19910109A,
sa551047,Francisco Santana,pit,Santana,Francisco,,,,,,,,,,
sa551084,Jochi Ogando,pit,Ogando,Jochi,,,,,,,,,,
sa551085,Noel De La Cruz,pit,De La Cruz,Noel,,,,,,,,,,
sa551189,Charles Mye,pit,Mye,Charles,,,,,,,,,,
sa551235,Joe Melioris,pit,Melioris,Joe,,,,,,,,,,
sa551247,Steven Mateo,bat,Mateo,Steven,,,,,,,,,,
sa551252,Ivan Marcano,pit,Marcano,Ivan,,,,,,,,,,
sa551258,Francellis Montas,pit,Montas,Francellis,,,,,,,,,MONTAS19930321A,
sa551259,Alfredo Patino,bat,Patino,Alfredo,,,,,,,,,,
sa551260,Jesus Ortiz,pit,Ortiz,Jesus,,,,,,,,,,
sa551269,Alejandro Mendoza,bat,Mendoza,Alejandro,,,,,,,,,,
sa551275,Joel Mejia,bat,Mejia,Joel,,,,,,,,,,
sa551277,Julian Hilario,pit,Hilario,Julian,,,,,,,,,,
sa551280,Wilmer Hernandez,pit,Hernandez,Wilmer,,,,,,,,,,
sa551306,Hanser Alberto,bat,Alberto,Hanser,,,,,,,,,ALBERTO19921017A,
sa551307,Jorge Alfaro,bat,Alfaro,Jorge,,,,9631,Alfaro,Jorge,,C,ALFARO19881122A,
sa551309,Jhonatan Reynoso,bat,Reynoso,Jhonatan,,,,,,,,,,
sa551313,Darwin Rivera,bat,Rivera,Darwin,,,,,,,,,,
sa551314,Jose Reyes,pit,Reyes,Jose,,,,,,,,,,
sa551329,Raul Mondesi Jr.,bat,Mondesi Jr.,Raul,,,,,,,,,,
sa551331,Jose Ramirez,bat,Ramirez,Jose,,,,,,,,,,
sa551332,Juan Bautista,pit,Bautista,Juan,,,,,,,,,,
sa551371,Ty Kelley,pit,Kelley,Ty,,,,,,,,,,
sa551374,Luis Caballero,bat,Caballero,Luis,,,,,,,,,,
sa551379,Nefi Ogando,pit,Ogando,Nefi,,,,,,,,,,
sa551380,Mikeson Oliberto,bat,Oliberto,Mikeson,,,,,,,,,,
sa551658,Joel Dicent,pit,Dicent,Joel,,,,,,,,,,
sa551690,Carlos Pinales,pit,Pinales,Carlos,,,,,,,,,,
sa551705,Roberto Gomez,pit,Gomez,Roberto,,,,,,,,,,
sa551707,Michael Bernal,bat,Bernal,Michael,,,,,,,,,,
sa551713,Vladimir De La Cruz,pit,De La Cruz,Vladimir,,,,,,,,,,
sa551722,Hector Bello,pit,Bello,Hector,,,,,,,,,,
sa551725,Ryan Demmin,pit,Demmin,Ryan,,,,,,,,,,
sa551823,Yoryi Nuez,pit,Nuez,Yoryi,,,,,,,,,,
sa551961,Miguel Bolivar,pit,Bolivar,Miguel,,,,,,,,,,
sa551965,Jean Batista,pit,Batista,Jean,,,,,,,,,,
sa551970,Angelo Leclerc,pit,Leclerc,Angelo,,,,,,,,,,
sa552177,Merrill Kelly,pit,Kelly,Merrill,,,,,,,,,,
sa552210,Manuel Carmona,pit,Carmona,Manuel,,,,,,,,,,
sa552222,Isaac Sanchez,pit,Sanchez,Isaac,,,,,,,,,,
sa552223,Ruben Miranda,pit,Miranda,Ruben,,,,,,,,,,
sa552466,Rafael Carrera,pit,Carrera,Rafael,,,,,,,,,,
sa552646,Wilmer Aquino,pit,Aquino,Wilmer,,,,,,,,,,
sa552650,Gabriel Feliz,pit,Feliz,Gabriel,,,,,,,,,,
sa553075,Daniel Johnson,pit,Johnson,Daniel,,,,,,,,,,
sa553252,Wilfredo Petit,bat,Petit,Wilfredo,,,,,,,,,,
sa553380,Austin Ross,pit,Ross,Austin,,,,,,,,,,
sa554214,Adrian Abreu,bat,Abreu,Adrian,,,,,,,,,,
sa554616,Ryan Kussmaul,pit,Kussmaul,Ryan,,,,,,,,,,
sa554787,Bill Rice,bat,Rice,Bill,,,,,,,,,,
sa554987,Alejandro Villalobos,bat,Villalobos,Alejandro,,,,,,,,,,
sa555097,Justin Schumer,pit,Schumer,Justin,,,,,,,,,,
sa556054,Sandy Martinez,bat,Martinez,Sandy,,,,,,,,,,
sa556669,Edwin Carl,pit,Carl,Edwin,,,,,,,,,,
sa556821,Terance Marin,pit,Marin,Terance,,,,,,,,,,
sa556870,Socrates Brito,bat,Brito,Socrates,,,,,,,,,BRITO19920906A,
sa556873,Dubal Baez,bat,Baez,Dubal,,,,,,,,,,
sa557050,Manuel Boscan,bat,Boscan,Manuel,,,,,,,,,,
sa557309,Michael Feliz,pit,Feliz,Michael,,,,,,,,,,
sa557512,Chase Boruff,pit,Boruff,Chase,,,,,,,,,,
sa557661,Dionis Hinojosa,bat,Hinojosa,Dionis,,,,,,,,,,
sa558070,Blaine Sims,pit,Sims,Blaine,,,,,,,,,,
sa558416,Yensi Magallanes,pit,Magallanes,Yensi,,,,,,,,,,
sa559104,Chase Huchingson,pit,Huchingson,Chase,,,,,,,,,,
sa560967,Juan Carlos Linares,bat,Linares,Juan Carlos,,,,,,,,,,
sa577007,Taylor Dugas,bat,Dugas,Taylor,,,,,,,,,,
sa577008,Adam Morgan,pit,Morgan,Adam,8461,Morgan,Adam,,,,,,MORGAN19900227A,
sa577010,Jett Bandy,bat,Bandy,Jett,,,,,,,,,BANDY19900326A,
sa577011,Kyle Simon,pit,Simon,Kyle,,,,,,,,,,
sa577012,Mitchell Lambson,pit,Lambson,Mitchell,,,,,,,,,,
sa577013,Matt Newman,bat,Newman,Matt,,,,,,,,,,
sa577014,D.J. Baxendale,pit,Baxendale,D.J.,,,,,,,,,,
sa577017,Tony Caldwell,bat,Caldwell,Tony,,,,,,,,,,
sa577018,Casey Mcelroy,bat,Mcelroy,Casey,,,,,,,,,,
sa577019,Creede Simpson,bat,Simpson,Creede,,,,,,,,,,
sa577327,Peter O'Brien,bat,O'Brien,Peter,,,,,,,,,OBRIEN19900715A,
sa577659,Tyler Mizenko,pit,Mizenko,Tyler,,,,,,,,,,
sa577669,Matt Brazis,pit,Brazis,Matt,,,,,,,,,,
sa577674,Derek Jones,bat,Jones,Derek,,,,,,,,,,
sa577676,Andrew Kittredge,pit,Kittredge,Andrew,,,,,,,,,,
sa577680,Tyler Bream,bat,Bream,Tyler,,,,,,,,,,
sa577691,Matt Williams,bat,Williams,Matt,,,,,,,,,,
sa577693,Ronnie Shaban,pit,Shaban,Ronnie,,,,,,,,,,
sa577695,Kirk Singer,bat,Singer,Kirk,,,,,,,,,,
sa577696,Will Roberts,pit,Roberts,Will,,,,,,,,,,
sa577698,Steven Proscia,bat,Proscia,Steven,,,,,,,,,,
sa577706,Kyle Mcmyne,pit,Mcmyne,Kyle,,,,,,,,,,
sa577715,Will Clinard,pit,Clinard,Will,,,,,,,,,,
sa577722,Derek Self,pit,Self,Derek,,,,,,,,,,
sa577723,Joe De Pinto,bat,De Pinto,Joe,,,,,,,,,,
sa577732,Ryan Wright,bat,Wright,Ryan,,,,,,,,,,
sa577738,Jack Leathersich,pit,Leathersich,Jack,,,,,,,,,LEATHERSI19900714A,
sa577744,Tony Zych,pit,Zych,Tony,,,,,,,,,,
sa577745,Kevin Vance,pit,Vance,Kevin,,,,,,,,,,
sa577746,Robert Crocker,bat,Crocker,Robert,,,,,,,,,,
sa577753,LJ Mazzilli,bat,Mazzilli,LJ,,,,,,,,,,
sa577754,Matt Andriese,pit,Andriese,Matt,,,,,,,,,ANDRIESE19890828A,
sa577757,Tyler Pill,pit,Pill,Tyler,,,,,,,,,,
sa577764,John Andreoli,bat,Andreoli,John,,,,,,,,,,
sa577780,Beau Taylor,bat,Taylor,Beau,,,,,,,,,,
sa577782,Mikie Mahtook,bat,Mahtook,Mikie,,,,9895,Mahtook,Mikie,,OF,MAHTOOK19891130A,
sa577787,Jordan Leyland,bat,Leyland,Jordan,,,,,,,,,,
sa577789,Austin Nola,bat,Nola,Austin,,,,,,,,,,
sa577792,Trent Howard,pit,Howard,Trent,,,,,,,,,,
sa577798,Kevin Brady,pit,Brady,Kevin,,,,,,,,,,
sa577799,Will Lamb,pit,Lamb,Will,,,,,,,,,,
sa577800,Matt Ott,pit,Ott,Matt,,,,,,,,,,
sa577803,Anthony Meo,pit,Meo,Anthony,,,,,,,,,,
sa577804,Taylor Motter,bat,Motter,Taylor,,,,,,,,,,
sa577807,Nick Ramirez,bat,Ramirez,Nick,,,,,,,,,,
sa577808,Alfredo Rodriguez,bat,Rodriguez,Alfredo,,,,,,,,,,
sa577832,Matt Crouse,pit,Crouse,Matt,,,,,,,,,,
sa577850,Jeremy Schaffer,bat,Schaffer,Jeremy,,,,,,,,,,
sa577859,Barrett Barnes,bat,Barnes,Barrett,,,,,,,,,,
sa577864,Andrew Mckirahan,pit,Mckirahan,Andrew,,,,,,,,,,
sa577878,Charley Thurber,bat,Thurber,Charley,,,,,,,,,,
sa577883,Matt Ramsey,pit,Ramsey,Matt,,,,,,,,,RAMSEY19890924A,
sa577885,Zach Osborne,bat,Osborne,Zach,,,,,,,,,,
sa577888,Will Locante,pit,Locante,Will,,,,,,,,,LOCANTE19900202A,
sa577889,Steven Gruver,pit,Gruver,Steven,,,,,,,,,,
sa577892,Kyle Von Tungeln,bat,Von Tungeln,Kyle,,,,,,,,,,
sa577911,Taylor Featherston,bat,Featherston,Taylor,,,,,,,,,FEATHERST19891008A,
sa577916,Jason Coats,bat,Coats,Jason,,,,,,,,,,
sa577919,Nick Tropeano,pit,Tropeano,Nick,,,,,,,,,TROPEANO19900827A,
sa577924,Travis Jankowski,bat,Jankowski,Travis,,,,,,,,,,
sa577935,Jordan Pries,pit,Pries,Jordan,,,,,,,,,,
sa577951,Mike Wright,pit,Wright,Mike,,,,,,,,,WRIGHT19900103A,
sa577952,Devin Jones,pit,Jones,Devin,,,,,,,,,,
sa577954,Zach Wright,bat,Wright,Zach,,,,,,,,,,
sa577957,Kevin Medrano,bat,Medrano,Kevin,,,,,,,,,,
sa577962,Pratt Maynard,bat,Maynard,Pratt,,,,,,,,,,
sa577969,Sam Mende,bat,Mende,Sam,,,,,,,,,,
sa577970,Matthew Price,pit,Price,Matthew,,,,,,,,,,
sa577972,John Brebbia,pit,Brebbia,John,,,,,,,,,,
sa577975,Andrew Leenhouts,pit,Leenhouts,Andrew,,,,,,,,,,
sa577978,Greg Larson,pit,Larson,Greg,,,,,,,,,,
sa577980,Dan Paolini,bat,Paolini,Dan,,,,,,,,,,
sa577987,Alex Panteliodis,pit,Panteliodis,Alex,,,,,,,,,,
sa577995,Craig Manuel,bat,Manuel,Craig,,,,,,,,,,
sa577996,Preston Tucker,bat,Tucker,Preston,,,,,,,,,TUCKER19900706A,
sa577999,David Colvin,pit,Colvin,David,,,,,,,,,,
sa578000,Matt Iannazzo,pit,Iannazzo,Matt,,,,,,,,,,
sa578004,Garrett Buechele,bat,Buechele,Garrett,,,,,,,,,,
sa578009,Tyler Anderson,pit,Anderson,Tyler,,,,,,,,,ANDERSON19891230A,
sa578013,Devon Travis,bat,Travis,Devon,,,,9572,Travis,Devon,,2B,TRAVIS19910221A,
sa578017,Ryan Duke,pit,Duke,Ryan,,,,,,,,,,
sa578020,Christopher Ellison,bat,Ellison,Christopher,,,,,,,,,,
sa578021,Tyler Ogle,bat,Ogle,Tyler,,,,,,,,,,
sa578022,Cameron Seitzer,bat,Seitzer,Cameron,,,,,,,,,,
sa578035,Braden Kapteyn,pit,Kapteyn,Braden,,,,,,,,,,
sa578040,Travis Shaw,bat,Shaw,Travis,,,,,,,,,SHAW19900416A,
sa578044,Nick Martini,bat,Martini,Nick,,,,,,,,,,
sa578045,Colton Murray,pit,Murray,Colton,,,,,,,,,,
sa578059,Kenny Long,pit,Long,Kenny,,,,,,,,,,
sa578060,Colin Rea,pit,Rea,Colin,,,,,,,,,,
sa578097,Mike Dowd,bat,Dowd,Mike,,,,,,,,,,
sa578134,Brennan Gowens,bat,Gowens,Brennan,,,,,,,,,,
sa578145,Jordan Ribera,bat,Ribera,Jordan,,,,,,,,,,
sa578149,Dusty Robinson,bat,Robinson,Dusty,,,,,,,,,,
sa578168,Levi Hyams,bat,Hyams,Levi,,,,,,,,,,
sa578194,Matt Murray,pit,Murray,Matt,,,,,,,,,,
sa578205,Jed Bradley,pit,Bradley,Jed,,,,9589,Bradley,Jed,,SP,,
sa578218,Jake Davies,bat,Davies,Jake,,,,,,,,,,
sa578236,Eric Eadington,pit,Eadington,Eric,,,,,,,,,,
sa578779,Sander Beck,pit,Beck,Sander,,,,,,,,,,
sa578783,Lindsey Caughel,pit,Caughel,Lindsey,,,,,,,,,,
sa578786,Taylor Davis,bat,Davis,Taylor,,,,,,,,,,
sa578858,Sharif Othman,bat,Othman,Sharif,,,,,,,,,,
sa578869,Chris Reed,pit,Reed,Chris,,,,,,,,,,
sa578871,Jon Moscot,pit,Moscot,Jon,,,,,,,,,,
sa578901,Cory Hall,pit,Hall,Cory,,,,,,,,,,
sa578906,Max Garner,pit,Garner,Max,,,,,,,,,,
sa578908,Jonas Dufek,pit,Dufek,Jonas,,,,,,,,,,
sa578922,Beck Wheeler,pit,Wheeler,Beck,,,,,,,,,,
sa578958,Austin Barnes,bat,Barnes,Austin,,,,,,,,,BARNES19891228A,
sa578979,Matt Chaffee,pit,Chaffee,Matt,,,,,,,,,,
sa578983,Tommy Coyle,bat,Coyle,Tommy,,,,,,,,,,
sa578987,Chaz Frank,bat,Frank,Chaz,,,,,,,,,,
sa578988,Mitchell Garver,bat,Garver,Mitchell,,,,,,,,,,
sa578992,Joe Kurrasch,pit,Kurrasch,Joe,,,,,,,,,,
sa579039,Matt Reynolds,bat,Reynolds,Matt,,,,,,,,,REYNOLDS19901203A,
sa579042,John Schultz,bat,Schultz,John,,,,,,,,,,
sa579046,Jason Van Skike,pit,Van Skike,Jason,,,,,,,,,,
sa579049,Jason Wheeler,pit,Wheeler,Jason,,,,,,,,,,
sa579053,Eric Brown,pit,Brown,Eric,,,,,,,,,,
sa579055,Ryan Court,bat,Court,Ryan,,,,,,,,,,
sa579103,Zach Cooper,pit,Cooper,Zach,,,,,,,,,,
sa579120,Jake Tanis,bat,Tanis,Jake,,,,,,,,,,
sa579263,Brad Watson,pit,Watson,Brad,,,,,,,,,,
sa579269,Isaac Ballou,bat,Ballou,Isaac,,,,,,,,,,
sa579271,Jacob Barnes,pit,Barnes,Jacob,,,,,,,,,,
sa579274,Anthony Bemboom,bat,Bemboom,Anthony,,,,,,,,,,
sa579278,Mitchell Delfino,bat,Delfino,Mitchell,,,,,,,,,,
sa579296,Joe Sever,bat,Sever,Joe,,,,,,,,,,
sa579297,Jordan Smith,bat,Smith,Jordan,,,,,,,,,,
sa579301,Kyle Anderson,pit,Anderson,Kyle,,,,,,,,,,
sa579325,Justin Jirschele,bat,Jirschele,Justin,,,,,,,,,,
sa579327,Cody Koback,bat,Koback,Cody,,,,,,,,,,
sa579381,Eduard Pinto,bat,Pinto,Eduard,,,,,,,,,,
sa579472,Andrew Sikula,pit,Sikula,Andrew,,,,,,,,,,
sa579473,Ray Black,pit,Black,Ray,,,,,,,,,BLACK19900626A,
sa579484,Bryan Lippincott,bat,Lippincott,Bryan,,,,,,,,,,
sa579488,Ian Kadish,pit,Kadish,Ian,,,,,,,,,,
sa579498,Joey Housey,pit,Housey,Joey,,,,,,,,,,
sa579535,Jack Wagoner,pit,Wagoner,Jack,,,,,,,,,,
sa579537,James Stokes,pit,Stokes,James,,,,,,,,,,
sa579539,Jordan Steranka,bat,Steranka,Jordan,,,,,,,,,,
sa579540,Chadd Krist,bat,Krist,Chadd,,,,,,,,,,
sa579541,Blake Schwartz,pit,Schwartz,Blake,,,,,,,,,,
sa579554,Jeremy Rodriguez,bat,Rodriguez,Jeremy,,,,,,,,,,
sa579559,Logan Odom,pit,Odom,Logan,,,,,,,,,,
sa579613,Justice French,pit,French,Justice,,,,,,,,,,
sa579617,Ben Hughes,pit,Hughes,Ben,,,,,,,,,,
sa579619,Christopher Jensen,pit,Jensen,Christopher,,,,,,,,,,
sa579638,Barrett Serrato,bat,Serrato,Barrett,,,,,,,,,,
sa579643,Mark Threlkeld,bat,Threlkeld,Mark,,,,,,,,,,
sa579749,Dietrich Enns,pit,Enns,Dietrich,,,,,,,,,,
sa579758,Harvey Martin,pit,Martin,Harvey,,,,,,,,,,
sa579775,Sam Eberle,bat,Eberle,Sam,,,,,,,,,,
sa579778,Cal Towey,bat,Towey,Cal,,,,,,,,,,
sa579780,Logan Vick,bat,Vick,Logan,,,,,,,,,,
sa579799,Tim Carver,bat,Carver,Tim,,,,,,,,,,
sa579801,Rusty Shellhorn,pit,Shellhorn,Rusty,,,,,,,,,,
sa579805,Justin Parr,bat,Parr,Justin,,,,,,,,,,
sa579806,Josh Parr,bat,Parr,Josh,,,,,,,,,,
sa579809,Rob Coe,pit,Coe,Rob,,,,,,,,,,
sa579824,Mike Mason,pit,Mason,Mike,,,,,,,,,,
sa579841,J.R. Graham,pit,Graham,J.R.,,,,9543,Graham,J.R.,,SP,,
sa579865,Kyle Gaedele,bat,Gaedele,Kyle,,,,,,,,,,
sa579867,Adam Davis,bat,Davis,Adam,,,,,,,,,,
sa580368,Dennis Suarez,pit,Suarez,Dennis,,,,,,,,,,
sa580373,Owen Jones,pit,Jones,Owen,,,,,,,,,,
sa580380,Tim Shibuya,pit,Shibuya,Tim,,,,,,,,,,
sa580418,Brad Zapenas,bat,Zapenas,Brad,,,,,,,,,,
sa580419,Brad Allen,pit,Allen,Brad,,,,,,,,,,
sa580423,Madison Boer,pit,Boer,Madison,,,,,,,,,,
sa580426,Calvin Drummond,pit,Drummond,Calvin,,,,,,,,,,
sa580429,Matt Flemer,pit,Flemer,Matt,,,,,,,,,,
sa580432,Patrick Hutcheson,bat,Hutcheson,Patrick,,,,,,,,,,
sa580435,Mike Marjama,bat,Marjama,Mike,,,,,,,,,,
sa580437,Seth Mejias-Brean,bat,Mejias-Brean,Seth,,,,,,,,,,
sa582792,Hirotoshi Onaka,bat,Onaka,Hirotoshi,,,,,,,,,,
sa582793,Nick Urbanus,bat,Urbanus,Nick,,,,,,,,,,
sa586281,Jose Carlos Thompson,bat,Thompson,Jose Carlos,,,,,,,,,,
sa590305,Dustin Pease,pit,Pease,Dustin,,,,,,,,,,
sa590306,Andrew Russell,pit,Russell,Andrew,,,,,,,,,,
sa592342,Luis Fonseca,bat,Fonseca,Luis,,,,,,,,,,
sa592343,Jesus Valenzuela,bat,Valenzuela,Jesus,,,,,,,,,,
sa592344,Eduardo Santos,bat,Santos,Eduardo,,,,,,,,,,
sa592345,Alejandro Rivero,bat,Rivero,Alejandro,,,,,,,,,,
sa592350,Luis Rodriguez,pit,Rodriguez,Luis,,,,,,,,,,
sa592940,Rodolfo Gonzalez,pit,Gonzalez,Rodolfo,,,,,,,,,,
sa592946,Osvaldo Flores,pit,Flores,Osvaldo,,,,,,,,,,
