Y1,Y2,R
F-Strike%,xFIP,-0.21
F-Strike%,WPA,0.15
F-Strike%,RE24,0.17
F-Strike%,REW,0.17
F-Strike%,pLI,-0.15
F-Strike%,inLI,0.02
F-Strike%,gmLI,0.01
F-Strike%,exLI,-0.07
F-Strike%,Pulls,-0.21
F-Strike%,WPA/LI,0.15
F-Strike%,Clutch,0.02
F-Strike%,FA%,0.1
F-Strike%,SL%,0.07
F-Strike%,CT%,0.03
F-Strike%,CB%,0.11
F-Strike%,CH%,-0.01
F-Strike%,SF%,-0.14
F-Strike%,PO%,0.06
F-Strike%,wFB,0.09
F-Strike%,wSL,0.06
F-Strike%,wCT,0.07
F-Strike%,wCB,0.08
F-Strike%,wCH,0.02
F-Strike%,wSF,0.04
F-Strike%,O-Swing%,0.19
F-Strike%,Z-Swing%,0.18
F-Strike%,Swing%,0.49
F-Strike%,O-Contact%,-0.02
F-Strike%,Z-Contact%,-0.12
F-Strike%,Contact%,-0.04
F-Strike%,Zone%,0.31
F-Strike%,F-Strike%,0.64
F-Strike%,SwStr%,0.16
F-Strike%,ERA-,-0.15
F-Strike%,FIP-,-0.16
F-Strike%,xFIP-,-0.26
F-Strike%,K%,0.11
F-Strike%,BB%,-0.52
F-Strike%,SIERA,-0.22
F-Strike%,RS/9,0.02
F-Strike%,E-F,-0.01
SwStr%,W,0.26
SwStr%,L,-0.23
SwStr%,ERA,-0.37
SwStr%,G,0.11
SwStr%,GS,0.11
SwStr%,CG,0.15
SwStr%,ShO,0.14
SwStr%,IP,0.27
SwStr%,TBF,0.17
SwStr%,H,-0.31
SwStr%,R,-0.31
SwStr%,ER,-0.3
SwStr%,HR,-0.04
SwStr%,BB,0.08
SwStr%,IBB,-0.09
SwStr%,HBP,-0.06
SwStr%,WP,0.25
SwStr%,BK,0
SwStr%,SO,0.66
SwStr%,GB,-0.24
SwStr%,FB,0.02
SwStr%,LD,-0.28
SwStr%,IFFB,0.15
SwStr%,Balls,0.07
SwStr%,Strikes,0.38
SwStr%,Pitches,0.29
SwStr%,RS,0.14
SwStr%,IFH,-0.05
SwStr%,BU,-0.02
SwStr%,BUH,-0.02
SwStr%,K/9,0.66
SwStr%,BB/9,0
SwStr%,K/BB,0.39
SwStr%,H/9,-0.49
SwStr%,HR/9,-0.12
SwStr%,AVG,-0.51
SwStr%,WHIP,-0.43
SwStr%,BABIP,-0.16
SwStr%,LOB%,0.3
SwStr%,FIP,-0.44
SwStr%,GB/FB,-0.14
SwStr%,LD%,-0.14
SwStr%,GB%,-0.14
SwStr%,FB%,0.19
SwStr%,IFFB%,0.21
SwStr%,HR/FB,-0.06
SwStr%,IFH%,0.09
SwStr%,BUH%,0.01
SwStr%,RAR,0.44
SwStr%,WAR,0.45
SwStr%,tERA,-0.48
SwStr%,xFIP,-0.47
SwStr%,WPA,0.4
SwStr%,RE24,0.41
SwStr%,REW,0.41
SwStr%,pLI,0.04
SwStr%,inLI,0.16
SwStr%,gmLI,0.01
SwStr%,exLI,0.02
SwStr%,Pulls,-0.03
SwStr%,WPA/LI,0.41
SwStr%,Clutch,0
SwStr%,FA%,0.19
SwStr%,SL%,0.25
SwStr%,CT%,0.04
SwStr%,CB%,0
SwStr%,CH%,0.02
SwStr%,SF%,0.05
SwStr%,PO%,-0.02
SwStr%,wFB,0.19
SwStr%,wSL,0.37
SwStr%,wCT,0.13
SwStr%,wCB,0.12
SwStr%,wCH,0.36
SwStr%,wSF,0.22
SwStr%,O-Swing%,0.26
SwStr%,Z-Swing%,0.22
SwStr%,Swing%,0.39
SwStr%,O-Contact%,-0.6
SwStr%,Z-Contact%,-0.66
SwStr%,Contact%,-0.77
SwStr%,Zone%,0.06
SwStr%,F-Strike%,0.16
SwStr%,SwStr%,0.81
SwStr%,ERA-,-0.38
SwStr%,FIP-,-0.45
SwStr%,xFIP-,-0.5
SwStr%,K%,0.67
SwStr%,BB%,0.04
SwStr%,SIERA,-0.53
SwStr%,RS/9,0
SwStr%,E-F,0.01
ERA-,W,-0.27
ERA-,L,0.15
ERA-,ERA,0.36
ERA-,G,-0.11
ERA-,GS,-0.11
ERA-,CG,-0.22
ERA-,ShO,-0.17
ERA-,IP,-0.32
ERA-,TBF,-0.24
ERA-,H,0.1
ERA-,R,0.24
ERA-,ER,0.26
ERA-,HR,0.15
ERA-,BB,-0.01
ERA-,IBB,0.11
ERA-,HBP,0.05
ERA-,WP,-0.07
ERA-,BK,0.04
ERA-,SO,-0.46
ERA-,GB,-0.03
ERA-,FB,0.05
ERA-,LD,0.13
ERA-,IFFB,-0.01
ERA-,Balls,-0.12
ERA-,Strikes,-0.35
ERA-,Pitches,-0.29
ERA-,RS,-0.15
ERA-,IFH,-0.04
ERA-,BU,0.01
ERA-,BUH,0.02
ERA-,K/9,-0.42
ERA-,BB/9,0.1
ERA-,K/BB,-0.35
ERA-,H/9,0.33
ERA-,HR/9,0.23
ERA-,AVG,0.34
ERA-,WHIP,0.35
ERA-,BABIP,0.07
ERA-,LOB%,-0.22
ERA-,FIP,0.41
ERA-,GB/FB,-0.05
ERA-,LD%,0.14
ERA-,GB%,-0.06
ERA-,FB%,0.01
ERA-,IFFB%,-0.05
ERA-,HR/FB,0.14
ERA-,IFH%,-0.02
ERA-,BUH%,0.01
ERA-,RAR,-0.41
ERA-,WAR,-0.43
ERA-,tERA,0.43
ERA-,xFIP,0.41
ERA-,WPA,-0.33
ERA-,RE24,-0.35
ERA-,REW,-0.35
ERA-,pLI,-0.05
ERA-,inLI,-0.11
ERA-,gmLI,0
ERA-,exLI,0.07
ERA-,Pulls,0.07
ERA-,WPA/LI,-0.38
ERA-,Clutch,0.07
ERA-,FA%,0.01
ERA-,SL%,0
ERA-,CT%,-0.21
ERA-,CB%,-0.06
ERA-,CH%,0.04
ERA-,SF%,-0.05
ERA-,PO%,-0.1
ERA-,wFB,-0.29
ERA-,wSL,-0.19
ERA-,wCT,-0.24
ERA-,wCB,-0.03
ERA-,wCH,-0.2
ERA-,wSF,-0.1
ERA-,O-Swing%,-0.28
ERA-,Z-Swing%,-0.01
ERA-,Swing%,-0.22
ERA-,O-Contact%,0.21
ERA-,Z-Contact%,0.33
ERA-,Contact%,0.39
ERA-,Zone%,0.02
ERA-,F-Strike%,-0.14
ERA-,SwStr%,-0.41
ERA-,ERA-,0.36
ERA-,FIP-,0.41
ERA-,xFIP-,0.42
ERA-,K%,-0.43
ERA-,BB%,0.07
ERA-,SIERA,0.43
ERA-,RS/9,0.01
ERA-,E-F,0.02
FIP-,W,-0.33
FIP-,L,0.24
FIP-,ERA,0.44
FIP-,G,-0.07
FIP-,GS,-0.07
FIP-,CG,-0.3
FIP-,ShO,-0.22
FIP-,IP,-0.33
FIP-,TBF,-0.21
FIP-,H,0.15
FIP-,R,0.34
FIP-,ER,0.36
FIP-,HR,0.25
FIP-,BB,0.05
FIP-,IBB,0.11
FIP-,HBP,0.07
FIP-,WP,-0.09
FIP-,BK,0.05
FIP-,SO,-0.58
FIP-,GB,-0.03
FIP-,FB,0.17
FIP-,LD,0.17
FIP-,IFFB,0.08
FIP-,Balls,-0.06
FIP-,Strikes,-0.37
FIP-,Pitches,-0.28
FIP-,RS,-0.19
FIP-,IFH,-0.03
FIP-,BU,0
FIP-,BUH,0.02
FIP-,K/9,-0.55
FIP-,BB/9,0.15
FIP-,K/BB,-0.47
FIP-,H/9,0.38
FIP-,HR/9,0.33
FIP-,AVG,0.38
FIP-,WHIP,0.42
FIP-,BABIP,0
FIP-,LOB%,-0.25
FIP-,FIP,0.56
FIP-,GB/FB,-0.1
FIP-,LD%,0.11
FIP-,GB%,-0.13
FIP-,FB%,0.09
FIP-,IFFB%,0.01
FIP-,HR/FB,0.15
FIP-,IFH%,-0.01
FIP-,BUH%,0.01
FIP-,RAR,-0.57
FIP-,WAR,-0.58
FIP-,tERA,0.53
FIP-,xFIP,0.57
FIP-,WPA,-0.41
FIP-,RE24,-0.46
FIP-,REW,-0.45
FIP-,pLI,-0.05
FIP-,inLI,-0.12
FIP-,gmLI,0
FIP-,exLI,0
FIP-,Pulls,0.16
FIP-,WPA/LI,-0.48
FIP-,Clutch,0.11
FIP-,FA%,0.09
FIP-,SL%,-0.02
FIP-,CT%,-0.23
FIP-,CB%,-0.13
FIP-,CH%,0.08
FIP-,SF%,0.07
FIP-,PO%,-0.13
FIP-,wFB,-0.31
FIP-,wSL,-0.28
FIP-,wCT,-0.27
FIP-,wCB,-0.13
FIP-,wCH,-0.23
FIP-,wSF,-0.09
FIP-,O-Swing%,-0.32
FIP-,Z-Swing%,0.03
FIP-,Swing%,-0.23
FIP-,O-Contact%,0.31
FIP-,Z-Contact%,0.39
FIP-,Contact%,0.5
FIP-,Zone%,0.03
FIP-,F-Strike%,-0.23
FIP-,SwStr%,-0.5
FIP-,ERA-,0.45
FIP-,FIP-,0.58
FIP-,xFIP-,0.6
FIP-,K%,-0.57
FIP-,BB%,0.11
FIP-,SIERA,0.58
FIP-,RS/9,-0.03
FIP-,E-F,-0.07
xFIP-,W,-0.35
xFIP-,L,0.24
xFIP-,ERA,0.42
xFIP-,G,-0.09
xFIP-,GS,-0.09
xFIP-,CG,-0.32
xFIP-,ShO,-0.23
xFIP-,IP,-0.34
xFIP-,TBF,-0.23
xFIP-,H,0.11
xFIP-,R,0.31
xFIP-,ER,0.33
xFIP-,HR,0.21
xFIP-,BB,0.13
xFIP-,IBB,0.17
xFIP-,HBP,0.1
xFIP-,WP,-0.12
xFIP-,BK,0.05
xFIP-,SO,-0.58
xFIP-,GB,-0.16
xFIP-,FB,0.29
xFIP-,LD,0.19
xFIP-,IFFB,0.19
xFIP-,Balls,0.02
xFIP-,Strikes,-0.34
xFIP-,Pitches,-0.22
xFIP-,RS,-0.26
xFIP-,IFH,-0.13
xFIP-,BU,0.01
xFIP-,BUH,0.04
xFIP-,K/9,-0.55
xFIP-,BB/9,0.23
xFIP-,K/BB,-0.52
xFIP-,H/9,0.35
xFIP-,HR/9,0.29
xFIP-,AVG,0.36
xFIP-,WHIP,0.44
xFIP-,BABIP,-0.03
xFIP-,LOB%,-0.22
xFIP-,FIP,0.56
xFIP-,GB/FB,-0.24
xFIP-,LD%,0.17
xFIP-,GB%,-0.27
xFIP-,FB%,0.22
xFIP-,IFFB%,0.09
xFIP-,HR/FB,0.02
xFIP-,IFH%,-0.04
xFIP-,BUH%,0.04
xFIP-,RAR,-0.57
xFIP-,WAR,-0.57
xFIP-,tERA,0.56
xFIP-,xFIP,0.65
xFIP-,WPA,-0.41
xFIP-,RE24,-0.44
xFIP-,REW,-0.44
xFIP-,pLI,0
xFIP-,inLI,-0.08
xFIP-,gmLI,0.03
xFIP-,exLI,0.02
xFIP-,Pulls,0.16
xFIP-,WPA/LI,-0.46
xFIP-,Clutch,0.09
xFIP-,FA%,0.22
xFIP-,SL%,-0.08
xFIP-,CT%,-0.21
xFIP-,CB%,-0.17
xFIP-,CH%,0.09
xFIP-,SF%,-0.05
xFIP-,PO%,-0.11
xFIP-,wFB,-0.25
xFIP-,wSL,-0.3
xFIP-,wCT,-0.29
xFIP-,wCB,-0.2
xFIP-,wCH,-0.27
xFIP-,wSF,-0.2
xFIP-,O-Swing%,-0.31
xFIP-,Z-Swing%,0
xFIP-,Swing%,-0.28
xFIP-,O-Contact%,0.46
xFIP-,Z-Contact%,0.36
xFIP-,Contact%,0.56
xFIP-,Zone%,-0.03
xFIP-,F-Strike%,-0.33
xFIP-,SwStr%,-0.58
xFIP-,ERA-,0.42
xFIP-,FIP-,0.58
xFIP-,xFIP-,0.7
xFIP-,K%,-0.57
xFIP-,BB%,0.19
xFIP-,SIERA,0.65
xFIP-,RS/9,-0.1
xFIP-,E-F,-0.1
K%,W,0.27
K%,L,-0.26
K%,ERA,-0.45
K%,G,0.1
K%,GS,0.1
K%,CG,0.18
K%,ShO,0.17
K%,IP,0.28
K%,TBF,0.16
K%,H,-0.43
K%,R,-0.41
K%,ER,-0.4
K%,HR,-0.14
K%,BB,0.2
K%,IBB,-0.16
K%,HBP,-0.04
K%,WP,0.27
K%,BK,-0.02
K%,SO,0.78
K%,GB,-0.34
K%,FB,0.01
K%,LD,-0.37
K%,IFFB,0.14
K%,Balls,0.19
K%,Strikes,0.42
K%,Pitches,0.37
K%,RS,0.1
K%,IFH,-0.1
K%,BU,-0.03
K%,BUH,-0.06
K%,K/9,0.82
K%,BB/9,0.11
K%,K/BB,0.41
K%,H/9,-0.6
K%,HR/9,-0.22
K%,AVG,-0.62
K%,WHIP,-0.47
K%,BABIP,-0.16
K%,LOB%,0.37
K%,FIP,-0.54
K%,GB/FB,-0.2
K%,LD%,-0.15
K%,GB%,-0.18
K%,FB%,0.24
K%,IFFB%,0.19
K%,HR/FB,-0.18
K%,IFH%,0.1
K%,BUH%,-0.04
K%,RAR,0.48
K%,WAR,0.49
K%,tERA,-0.58
K%,xFIP,-0.55
K%,WPA,0.42
K%,RE24,0.44
K%,REW,0.44
K%,pLI,0.06
K%,inLI,0.15
K%,gmLI,0.03
K%,exLI,0.04
K%,Pulls,-0.05
K%,WPA/LI,0.44
K%,Clutch,-0.02
K%,FA%,0.24
K%,SL%,0.17
K%,CT%,0.18
K%,CB%,0.2
K%,CH%,-0.1
K%,SF%,0.04
K%,PO%,-0.08
K%,wFB,0.27
K%,wSL,0.33
K%,wCT,0.23
K%,wCB,0.16
K%,wCH,0.33
K%,wSF,0.15
K%,O-Swing%,0.36
K%,Z-Swing%,0.01
K%,Swing%,0.22
K%,O-Contact%,-0.45
K%,Z-Contact%,-0.64
K%,Contact%,-0.75
K%,Zone%,-0.12
K%,F-Strike%,0.12
K%,SwStr%,0.74
K%,ERA-,-0.41
K%,FIP-,-0.51
K%,xFIP-,-0.53
K%,K%,0.82
K%,BB%,0.16
K%,SIERA,-0.62
K%,RS/9,-0.04
K%,E-F,0.03
BB%,W,-0.06
BB%,L,0
BB%,ERA,-0.02
BB%,G,0.04
BB%,GS,0.04
BB%,CG,-0.25
BB%,ShO,-0.13
BB%,IP,-0.09
BB%,TBF,-0.04
BB%,H,-0.32
BB%,R,-0.05
BB%,ER,-0.06
BB%,HR,-0.18
BB%,BB,0.65
BB%,IBB,0.13
BB%,HBP,0.13
BB%,WP,0.34
BB%,BK,0.11
BB%,SO,0.11
BB%,GB,-0.16
BB%,FB,-0.1
BB%,LD,-0.28
BB%,IFFB,-0.02
BB%,Balls,0.43
BB%,Strikes,-0.05
BB%,Pitches,0.16
BB%,RS,-0.13
BB%,IFH,0.02
BB%,BU,0.04
BB%,BUH,-0.02
BB%,K/9,0.18
BB%,BB/9,0.65
BB%,K/BB,-0.41
BB%,H/9,-0.23
BB%,HR/9,-0.16
BB%,AVG,-0.22
BB%,WHIP,0.16
BB%,BABIP,-0.12
BB%,LOB%,0.06
BB%,FIP,0.05
BB%,GB/FB,-0.01
BB%,LD%,-0.12
BB%,GB%,-0.01
BB%,FB%,0.06
BB%,IFFB%,0.04
BB%,HR/FB,-0.12
BB%,IFH%,0.14
BB%,BUH%,-0.03
BB%,RAR,-0.12
BB%,WAR,-0.11
BB%,tERA,0.02
BB%,xFIP,0.13
BB%,WPA,0
BB%,RE24,-0.04
BB%,REW,-0.04
BB%,pLI,0.25
BB%,inLI,0.1
BB%,gmLI,0.09
BB%,exLI,0.05
BB%,Pulls,0.21
BB%,WPA/LI,-0.04
BB%,Clutch,0.06
BB%,FA%,0.06
BB%,SL%,-0.01
BB%,CT%,-0.08
BB%,CB%,-0.03
BB%,CH%,-0.14
BB%,SF%,0
BB%,PO%,-0.16
BB%,wFB,0.02
BB%,wSL,0.01
BB%,wCT,-0.09
BB%,wCB,-0.01
BB%,wCH,-0.01
BB%,wSF,-0.01
BB%,O-Swing%,-0.17
BB%,Z-Swing%,-0.12
BB%,Swing%,-0.4
BB%,O-Contact%,-0.13
BB%,Z-Contact%,-0.11
BB%,Contact%,-0.17
BB%,Zone%,-0.26
BB%,F-Strike%,-0.52
BB%,SwStr%,0.05
BB%,ERA-,0.01
BB%,FIP-,0.07
BB%,xFIP-,0.18
BB%,K%,0.14
BB%,BB%,0.67
BB%,SIERA,0.09
BB%,RS/9,-0.1
BB%,E-F,-0.09
SIERA,W,-0.32
SIERA,L,0.23
SIERA,ERA,0.45
SIERA,G,-0.1
SIERA,GS,-0.1
SIERA,CG,-0.32
SIERA,ShO,-0.24
SIERA,IP,-0.35
SIERA,TBF,-0.22
SIERA,H,0.2
SIERA,R,0.35
SIERA,ER,0.36
SIERA,HR,0.18
SIERA,BB,0.09
SIERA,IBB,0.16
SIERA,HBP,0.09
SIERA,WP,-0.13
SIERA,BK,0.04
SIERA,SO,-0.66
SIERA,GB,-0.04
SIERA,FB,0.21
SIERA,LD,0.25
SIERA,IFFB,0.08
SIERA,Balls,-0.02
SIERA,Strikes,-0.4
SIERA,Pitches,-0.28
SIERA,RS,-0.19
SIERA,IFH,-0.09
SIERA,BU,0.01
SIERA,BUH,0.04
SIERA,K/9,-0.64
SIERA,BB/9,0.19
SIERA,K/BB,-0.54
SIERA,H/9,0.45
SIERA,HR/9,0.27
SIERA,AVG,0.46
SIERA,WHIP,0.5
SIERA,BABIP,0.05
SIERA,LOB%,-0.27
SIERA,FIP,0.6
SIERA,GB/FB,-0.15
SIERA,LD%,0.18
SIERA,GB%,-0.16
SIERA,FB%,0.1
SIERA,IFFB%,-0.01
SIERA,HR/FB,0.04
SIERA,IFH%,-0.07
SIERA,BUH%,0.04
SIERA,RAR,-0.54
SIERA,WAR,-0.56
SIERA,tERA,0.61
SIERA,xFIP,0.69
SIERA,WPA,-0.41
SIERA,RE24,-0.44
SIERA,REW,-0.44
SIERA,pLI,0
SIERA,inLI,-0.09
SIERA,gmLI,0.03
SIERA,exLI,0
SIERA,Pulls,0.15
SIERA,WPA/LI,-0.46
SIERA,Clutch,0.07
SIERA,FA%,0.1
SIERA,SL%,-0.14
SIERA,CT%,-0.22
SIERA,CB%,-0.19
SIERA,CH%,0.1
SIERA,SF%,-0.06
SIERA,PO%,-0.06
SIERA,wFB,-0.26
SIERA,wSL,-0.31
SIERA,wCT,-0.28
SIERA,wCB,-0.21
SIERA,wCH,-0.29
SIERA,wSF,-0.17
SIERA,O-Swing%,-0.44
SIERA,Z-Swing%,0.02
SIERA,Swing%,-0.3
SIERA,O-Contact%,0.4
SIERA,Z-Contact%,0.43
SIERA,Contact%,0.62
SIERA,Zone%,0.09
SIERA,F-Strike%,-0.33
SIERA,SwStr%,-0.64
SIERA,ERA-,0.41
SIERA,FIP-,0.56
SIERA,xFIP-,0.67
SIERA,K%,-0.66
SIERA,BB%,0.15
SIERA,SIERA,0.72
SIERA,RS/9,-0.02
SIERA,E-F,-0.1
RS/9,W,0.15
RS/9,L,-0.08
RS/9,ERA,-0.02
RS/9,G,0.01
RS/9,GS,0.01
RS/9,CG,0
RS/9,ShO,0.02
RS/9,IP,0.02
RS/9,TBF,0
RS/9,H,0
RS/9,R,0
RS/9,ER,-0.01
RS/9,HR,0.05
RS/9,BB,-0.06
RS/9,IBB,-0.06
RS/9,HBP,0.05
RS/9,WP,-0.04
RS/9,BK,0.02
RS/9,SO,-0.02
RS/9,GB,0.07
RS/9,FB,-0.03
RS/9,LD,0.01
RS/9,IFFB,-0.04
RS/9,Balls,-0.05
RS/9,Strikes,-0.01
RS/9,Pitches,-0.03
RS/9,RS,0.16
RS/9,IFH,-0.05
RS/9,BU,-0.1
RS/9,BUH,-0.08
RS/9,K/9,-0.03
RS/9,BB/9,-0.06
RS/9,K/BB,0.04
RS/9,H/9,-0.02
RS/9,HR/9,0.03
RS/9,AVG,-0.02
RS/9,WHIP,-0.05
RS/9,BABIP,-0.06
RS/9,LOB%,0.01
RS/9,FIP,0.03
RS/9,GB/FB,0.06
RS/9,LD%,-0.03
RS/9,GB%,0.06
RS/9,FB%,-0.05
RS/9,IFFB%,-0.03
RS/9,HR/FB,0.08
RS/9,IFH%,-0.1
RS/9,BUH%,-0.01
RS/9,RAR,0.07
RS/9,WAR,0.05
RS/9,tERA,0.04
RS/9,xFIP,0
RS/9,WPA,0.08
RS/9,RE24,0.09
RS/9,REW,0.08
RS/9,pLI,-0.07
RS/9,inLI,0
RS/9,gmLI,-0.04
RS/9,exLI,-0.06
RS/9,Pulls,0.01
RS/9,WPA/LI,0.12
RS/9,Clutch,-0.07
RS/9,FA%,-0.05
RS/9,SL%,-0.04
RS/9,CT%,-0.1
RS/9,CB%,-0.04
RS/9,CH%,-0.03
RS/9,SF%,-0.01
RS/9,PO%,-0.12
RS/9,wFB,0.06
RS/9,wSL,0.01
RS/9,wCT,0.01
RS/9,wCB,0.1
RS/9,wCH,-0.03
RS/9,wSF,0.13
RS/9,O-Swing%,-0.19
RS/9,Z-Swing%,0.1
RS/9,Swing%,0.02
RS/9,O-Contact%,-0.12
RS/9,Z-Contact%,-0.01
RS/9,Contact%,0.01
RS/9,Zone%,0.17
RS/9,F-Strike%,0.02
RS/9,SwStr%,0.01
RS/9,ERA-,-0.1
RS/9,FIP-,-0.05
RS/9,xFIP-,-0.07
RS/9,K%,-0.02
RS/9,BB%,-0.06
RS/9,SIERA,0
RS/9,RS/9,0.16
RS/9,E-F,-0.08
E-F,W,0.03
E-F,L,-0.09
E-F,ERA,-0.03
E-F,G,-0.07
E-F,GS,-0.07
E-F,CG,0.07
E-F,ShO,0.04
E-F,IP,-0.04
E-F,TBF,-0.08
E-F,H,-0.04
E-F,R,-0.08
E-F,ER,-0.07
E-F,HR,-0.1
E-F,BB,-0.09
E-F,IBB,0
E-F,HBP,-0.03
E-F,WP,0.03
E-F,BK,-0.02
E-F,SO,0.06
E-F,GB,0
E-F,FB,-0.13
E-F,LD,-0.03
E-F,IFFB,-0.11
E-F,Balls,-0.11
E-F,Strikes,-0.04
E-F,Pitches,-0.07
E-F,RS,0.03
E-F,IFH,-0.02
E-F,BU,-0.01
E-F,BUH,-0.01
E-F,K/9,0.08
E-F,BB/9,-0.07
E-F,K/BB,0.1
E-F,H/9,0
E-F,HR/9,-0.08
E-F,AVG,0.01
E-F,WHIP,-0.04
E-F,BABIP,0.11
E-F,LOB%,-0.01
E-F,FIP,-0.12
E-F,GB/FB,0.05
E-F,LD%,0.06
E-F,GB%,0.07
E-F,FB%,-0.09
E-F,IFFB%,-0.07
E-F,HR/FB,0
E-F,IFH%,-0.01
E-F,BUH%,0.01
E-F,RAR,0.13
E-F,WAR,0.12
E-F,tERA,-0.07
E-F,xFIP,-0.13
E-F,WPA,0.04
E-F,RE24,0.07
E-F,REW,0.06
E-F,pLI,-0.02
E-F,inLI,-0.02
E-F,gmLI,0
E-F,exLI,0.09
E-F,Pulls,-0.11
E-F,WPA/LI,0.07
E-F,Clutch,-0.05
E-F,FA%,-0.09
E-F,SL%,0.02
E-F,CT%,-0.02
E-F,CB%,0.09
E-F,CH%,-0.04
E-F,SF%,-0.17
E-F,PO%,0.01
E-F,wFB,-0.03
E-F,wSL,0.07
E-F,wCT,-0.01
E-F,wCB,0.12
E-F,wCH,0.01
E-F,wSF,-0.03
E-F,O-Swing%,0
E-F,Z-Swing%,-0.04
E-F,Swing%,-0.01
E-F,O-Contact%,-0.08
E-F,Z-Contact%,-0.02
E-F,Contact%,-0.06
E-F,Zone%,0.01
E-F,F-Strike%,0.12
E-F,SwStr%,0.05
E-F,ERA-,-0.05
E-F,FIP-,-0.14
E-F,xFIP-,-0.15
E-F,K%,0.08
E-F,BB%,-0.07
E-F,SIERA,-0.12
E-F,RS/9,0.06
E-F,E-F,0.11
