name,fg_id,fans_g,fans_pa,fans_ab,fans_b1,fans_b2,fans_b3,fans_hr,fans_r,fans_rbi,fans_sb,fans_cs,zips_g,zips_pa,zips_ab,zips_b1,zips_b2,zips_b3,zips_hr,zips_r,zips_rbi,zips_sb,zips_cs,stmr_g,stmr_pa,stmr_ab,stmr_b1,stmr_b2,stmr_b3,stmr_hr,stmr_r,stmr_rbi,stmr_sb,stmr_cs,cair_g,cair_pa,cair_ab,cair_b1,cair_b2,cair_b3,cair_hr,cair_r,cair_rbi,cair_sb,cair_cs,f411_g,f411_pa,f411_ab,f411_b1,f411_b2,f411_b3,f411_hr,f411_r,f411_rbi,f411_sb,f411_cs,real_g,real_pa,real_ab,real_b1,real_b2,real_b3,real_hr,real_r,real_rbi,real_sb,real_cs
Colby Rasmus,9893,0.245551601,562,0.90569395,0.137010676,0.044483986,0.008896797,0.035587189,0.110320285,0.122775801,0.010676157,0.003558719,0.253401361,588,0.897959184,0.12755102,0.044217687,0.006802721,0.039115646,0.139455782,0.12414966,0.010204082,0.005102041,,470,0.885106383,0.127659574,0.042553191,0.008510638,0.038297872,0.119148936,0.125531915,0.006382979,0.004255319,0.250152426,574.05,0.895650183,0.125561315,0.04325075,0.008290101,0.038522325,0.133216088,0.113525013,0.010944332,0.006380066,0.242714208,569.3939424,0.89369999,0.12730952,0.042565354,0.008578113,0.037322796,0.131398078,0.124195292,0.009691461,0.005632202,0.257641921,458,0.910480349,0.144104803,0.056768559,0.002183406,0.048034934,0.124454148,0.144104803,0,0.002183406
Chris Carter,9911,0.235867446,513,0.851851852,0.113060429,0.044834308,0.001949318,0.048732943,0.138401559,0.148148148,0.003898635,0,0.230228471,569,0.875219684,0.107205624,0.049209139,0.001757469,0.049209139,0.133567663,0.135325132,0.007029877,0.003514938,,406,0.874384236,0.123152709,0.04679803,0.002463054,0.044334975,0.123152709,0.13546798,0.007389163,0.004926108,0.278798415,428.2972775,0.925505534,0.158035672,0.045886886,0.002284459,0.031558059,0.101737197,0.151463932,0.004464929,0.002039778,0.32701569,345.9161474,0.87642224,0.121349586,0.043353708,0.00193291,0.042879776,0.123826124,0.130963991,0.005097533,0.002902369,0.252991453,585,0.864957265,0.099145299,0.041025641,0.003418803,0.04957265,0.109401709,0.14017094,0.003418803,0
Brett Gardner,9927,0.239932886,596,0.860738255,0.189597315,0.02852349,0.010067114,0.008389262,0.120805369,0.124161074,0.063758389,0.011744966,0.286549708,342,0.856725146,0.166666667,0.032163743,0.014619883,0.00877193,0.14619883,0.070175439,0.081871345,0.020467836,,522,0.858237548,0.16091954,0.042145594,0.009578544,0.011494253,0.124521073,0.086206897,0.053639847,0.019157088,0.275766689,372.0536385,0.862089131,0.166654649,0.034117656,0.012071934,0.01309495,0.157128913,0.075887221,0.06420754,0.017907302,0.240320271,440.5232495,0.86308264,0.172733176,0.034401917,0.011070524,0.010776281,0.147452009,0.064689781,0.074522434,0.018856989,0.238095238,609,0.885057471,0.157635468,0.054187192,0.016420361,0.013136289,0.133004926,0.085385878,0.039408867,0.013136289
Darin Ruf,9929,0.245901639,366,0.893442623,0.142076503,0.049180328,0.00273224,0.046448087,0.133879781,0.147540984,0,0,0.242268041,582,0.895189003,0.142611684,0.053264605,0.003436426,0.029209622,0.10652921,0.125429553,0.001718213,0.001718213,,226,0.902654867,0.146017699,0.053097345,0.004424779,0.030973451,0.10619469,0.123893805,0.004424779,0.004424779,0.257839679,543.434774,0.910398301,0.135323911,0.059201634,0.002658921,0.029960682,0.105752152,0.114731328,0.003786351,0.004521954,0.278364593,312.6823053,0.885342943,0.138017699,0.05499804,0.003498386,0.037476274,0.111221323,0.130840735,0.003376473,0.002756574,0.249146758,293,0.85665529,0.126279863,0.037542662,0,0.04778157,0.122866894,0.102389078,0,0
Rhyne Hughes,9955,,,,,,,,,,,,,,,,,,,,,,,,100,0.9,0.13,0.05,0,0.03,0.11,0.11,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Pearce,9957,,,,,,,,,,,,,,,,,,,,,,,,100,0.87,0.14,0.05,0,0.03,0.11,0.12,0.01,0,0.275071055,297.5854465,0.873765271,0.138015972,0.057056148,0.003828911,0.032040083,0.117987861,0.123553896,0.011782742,0.009467758,0.371214488,176.255436,0.86672492,0.134603985,0.047479046,0.005138183,0.025981229,0.104472998,0.101648234,0.008585815,0.007470867,0.31884058,138,0.862318841,0.144927536,0.050724638,0,0.028985507,0.101449275,0.094202899,0.007246377,0
Jeff Bianchi,9958,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.18,0.05,0,0.01,0.09,0.09,0.02,0.01,0.26075379,508.1421827,0.923298385,0.165167964,0.043176069,0.002898317,0.014077298,0.104357226,0.082237349,0.026248015,0.012887917,0.404850213,204.3965827,0.916282295,0.159205701,0.04173234,0.00346921,0.018440419,0.103553779,0.08029201,0.023262206,0.009386712,0.396825397,252,0.936507937,0.182539683,0.031746032,0.003968254,0.003968254,0.087301587,0.099206349,0.015873016,0.015873016
Michael Saunders,9981,0.241438356,584,0.910958904,0.147260274,0.049657534,0.006849315,0.034246575,0.121575342,0.128424658,0.032534247,0.006849315,,,,,,,,,,,,,505,0.891089109,0.134653465,0.043564356,0.003960396,0.027722772,0.106930693,0.106930693,0.025742574,0.011881188,0.253477015,440.3047863,0.891510101,0.13355618,0.038926586,0.00469752,0.025617077,0.119039732,0.100506727,0.028411179,0.008452183,0.241675278,498.7507005,0.895525485,0.129963636,0.045856702,0.004871804,0.030933154,0.121466248,0.110431674,0.03089912,0.008737729,0.282051282,468,0.867521368,0.123931624,0.049145299,0.006410256,0.025641026,0.126068376,0.098290598,0.027777778,0.010683761
Christian Bethancourt,10028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257872045,401.59189,0.955128957,0.169103313,0.034953065,0.002826846,0.009889762,0.073318173,0.081181009,0.019864081,0.016142287,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0
Chris Owings,10030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235830603,488.5365291,0.955488839,0.151296411,0.051281328,0.005537492,0.019231419,0.101303332,0.070787026,0.014292021,0.012832365,,,,,,,,,,,,0.327868852,61,0.901639344,0.180327869,0.081967213,0,0,0.081967213,0.081967213,0.032786885,0
Wil Myers,10047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245815784,519.0258482,0.893520478,0.143646572,0.04670415,0.004210178,0.035632043,0.109858341,0.127356089,0.01241505,0.009380598,0.275723386,468.920591,0.892974349,0.141362121,0.04205423,0.006118974,0.037238168,0.115803008,0.121953022,0.010701101,0.006022577,0.235924933,373,0.898123324,0.166219839,0.061662198,0,0.034852547,0.134048257,0.142091153,0.013404826,0.00536193
Grant Green,10053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228498414,523.7196857,0.931884668,0.160647793,0.046768811,0.004702554,0.018127916,0.113541384,0.099178231,0.013058332,0.014087467,0.358127796,334.1519957,0.939084655,0.165444479,0.045259154,0.00483524,0.016829128,0.108082444,0.081071989,0.012598238,0.012253319,0.294117647,153,0.91503268,0.163398693,0.052287582,0.006535948,0.006535948,0.104575163,0.111111111,0,0
Max Stassi,10059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249763365,311.8825115,0.921833946,0.120720861,0.043573968,0.001149252,0.023082269,0.094530728,0.088048037,0.008207731,0.007783738,,,,,,,,,,,,0.375,8,0.875,0.25,0,0,0,0,0.125,0,0
Jonathan Villar,10071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244464246,519.2953761,0.915574759,0.135926258,0.0352985,0.004988904,0.01837633,0.109924797,0.081262589,0.05823184,0.029035399,0.442097617,287.151859,0.907000111,0.138067953,0.030759289,0.005738004,0.018755532,0.109770697,0.07324884,0.05941066,0.024445209,0.2406639,241,0.871369295,0.161825726,0.037344398,0.008298755,0.004149378,0.107883817,0.033195021,0.074688797,0.033195021
Dustin Ackley,10099,0.220779221,693,0.888888889,0.171717172,0.041847042,0.008658009,0.021645022,0.142857143,0.106782107,0.024531025,0.004329004,0.226086957,690,0.892753623,0.153623188,0.039130435,0.008695652,0.01884058,0.14057971,0.08115942,0.015942029,0.004347826,,696,0.876436782,0.146551724,0.04454023,0.005747126,0.018678161,0.117816092,0.086206897,0.014367816,0.007183908,0.227607438,624.2162915,0.885734662,0.148161954,0.041561263,0.006375652,0.015981346,0.119283155,0.087046603,0.01580163,0.005577037,0.229923761,638.0031796,0.888769022,0.154878416,0.040306873,0.007711523,0.018930284,0.125807914,0.083523417,0.017815528,0.005151712,0.264637002,427,0.899297424,0.170960187,0.042154567,0.004683841,0.009367681,0.093676815,0.072599532,0.004683841,0.007025761
Donald Lutz,10154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252884796,489.23831,0.936807776,0.139948121,0.038246231,0.004198603,0.038980014,0.110010067,0.104025099,0.010883561,0.013312373,,,,,,,,,,,,0.576271186,59,0.983050847,0.203389831,0.016949153,0,0.016949153,0.084745763,0.13559322,0.033898305,0
Mike Trout,10155,0.219061166,703,0.876244666,0.172119488,0.042674253,0.015647226,0.038406828,0.189189189,0.123755334,0.07254623,0.012802276,0.224460432,695,0.873381295,0.148201439,0.04028777,0.015827338,0.041726619,0.175539568,0.11942446,0.067625899,0.011510791,,707,0.87553041,0.168316832,0.043847242,0.011315417,0.036775106,0.161244696,0.117397454,0.059405941,0.018387553,0.231566667,654.0645966,0.88924783,0.17679438,0.041402175,0.010269582,0.038174446,0.159737139,0.117937949,0.070700282,0.014778874,0.205118634,645.9019214,0.875846365,0.167195006,0.042125367,0.011838221,0.039707043,0.172453181,0.13260872,0.066874325,0.011898321,0.219273743,716,0.822625698,0.160614525,0.054469274,0.012569832,0.037709497,0.152234637,0.13547486,0.046089385,0.009776536
Nick Franklin,10166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2390092,472.5195013,0.919901102,0.143248936,0.036099915,0.005746773,0.01727323,0.107686616,0.072022724,0.02776307,0.015823495,0.409018204,276.1160915,0.916327002,0.147300285,0.037174503,0.006985705,0.015538698,0.111261196,0.072991892,0.023648198,0.010391381,0.247572816,412,0.895631068,0.121359223,0.048543689,0.002427184,0.029126214,0.09223301,0.109223301,0.014563107,0.002427184
Billy Hamilton,10199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238206605,595.2913248,0.911624843,0.177590383,0.028354627,0.008536158,0.007948164,0.123056672,0.061724202,0.12256924,0.064855627,0.263634796,310.6614303,0.897921434,0.174624114,0.03082408,0.014859586,0.005220835,0.130503578,0.053181504,0.113180237,0.046100343,0.590909091,22,0.863636364,0.227272727,0.090909091,0,0,0.409090909,0.045454545,0.590909091,0.045454545
Jose Iglesias,10231,,,,,,,,,,,,,,,,,,,,,,,,104,0.923076923,0.182692308,0.038461538,0,0.009615385,0.096153846,0.086538462,0.028846154,0.009615385,0.259055329,406.9544887,0.930214323,0.188885013,0.034477354,0.002965578,0.006432985,0.099877222,0.066278678,0.025612494,0.009520505,0.320665877,192.4491158,0.922218852,0.180415891,0.034184824,0.002862351,0.009190269,0.098522715,0.054629178,0.0238003,0.009466406,0.285340314,382,0.916230366,0.222513089,0.041884817,0.005235602,0.007853403,0.102094241,0.07591623,0.013089005,0.005235602
Brandon Belt,10264,0.241721854,604,0.870860927,0.15397351,0.046357616,0.009933775,0.029801325,0.13410596,0.144039735,0.016556291,0.004966887,0.272058824,544,0.862132353,0.143382353,0.051470588,0.009191176,0.023897059,0.115808824,0.123161765,0.022058824,0.009191176,,534,0.857677903,0.144194757,0.052434457,0.009363296,0.028089888,0.119850187,0.123595506,0.018726592,0.009363296,0.264677165,489.7235625,0.864146324,0.145727915,0.055667158,0.00808559,0.022524841,0.112799401,0.128673976,0.020986138,0.011976867,0.285626895,525.8826013,0.867244852,0.14471697,0.051566541,0.009224641,0.024155761,0.111401389,0.104772572,0.021483389,0.007810225,0.262697023,571,0.891418564,0.152364273,0.068301226,0.007005254,0.029772329,0.133099825,0.117338004,0.008756567,0.003502627
Hector Sanchez,10289,,,,,,,,,,,,,,,,,,,,,,,,113,0.938053097,0.159292035,0.061946903,0,0.017699115,0.088495575,0.10619469,0,0,0.273197061,374.7217518,0.937295551,0.15776781,0.051409223,0.001906223,0.014923603,0.083091877,0.124803166,0.002825076,0.005644227,0.311828054,247.3295545,0.938641355,0.168421613,0.058430432,0.001803398,0.01681651,0.091148158,0.089447894,0.001802703,0.001938491,0.45,140,0.921428571,0.178571429,0.028571429,0,0.021428571,0.057142857,0.135714286,0,0
Eury Perez,10299,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.2,0.04,0,0.01,0.1,0.08,0.08,0.03,0.271420981,504.7197347,0.945959015,0.20682135,0.027663781,0.003563554,0.005297363,0.102969237,0.066969948,0.066984053,0.039107665,0.33148582,226.2412395,0.938697326,0.207987101,0.030285281,0.004924324,0.006108324,0.110482956,0.047347338,0.069336969,0.027618061,1.125,8,1,0.125,0,0,0,0.125,0,0.125,0
Oswaldo Arcia,10306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25742433,426.1807816,0.92559392,0.144596365,0.062157942,0.006523459,0.026774104,0.110365557,0.125686472,0.009337191,0.013358455,0.447417588,245.2056094,0.921165124,0.144714627,0.055292797,0.008466505,0.027087968,0.111119546,0.113401238,0.006263586,0.009048012,0.256613757,378,0.928571429,0.145502646,0.044973545,0.005291005,0.037037037,0.08994709,0.113756614,0.002645503,0.005291005
Rafael Ortega,10323,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.17,0.04,0.01,0.02,0.12,0.1,0.06,0.03,0.232543431,532.283666,0.935716553,0.181490113,0.044164357,0.008579297,0.01594941,0.10402193,0.08243011,0.045377484,0.054996846,0.231953098,271.1303939,0.920079392,0.174949169,0.039653716,0.009568962,0.016283438,0.101654147,0.079457429,0.044968334,0.037051006,,,,,,,,,,,
Marcell Ozuna,10324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.251183887,443.3243457,0.929493726,0.13084573,0.0407319,0.003827044,0.02837264,0.111791488,0.101789595,0.014989552,0.006679213,,,,,,,,,,,,0.240549828,291,0.945017182,0.16838488,0.058419244,0.013745704,0.010309278,0.10652921,0.109965636,0.017182131,0.003436426
Reymond Fuentes,10329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25067862,523.3252066,0.92274427,0.143258658,0.02932328,0.006391313,0.007760168,0.09733263,0.061221426,0.056577256,0.024922135,,,,,,,,,,,,0.638888889,36,0.916666667,0.138888889,0,0,0,0.111111111,0.027777778,0.083333333,0
Ryan Gennett,10339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240237885,575.5241811,0.944873232,0.175324852,0.045768194,0.004415088,0.015393373,0.102365044,0.069866752,0.014721623,0.015467813,,,,,,,,,,,,0.3,230,0.926086957,0.217391304,0.047826087,0.008695652,0.026086957,0.126086957,0.091304348,0.008695652,0.004347826
J. R. Murphy,10346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248680014,417.9695671,0.92862274,0.137210313,0.052438182,0.001404056,0.018739094,0.093779767,0.090882388,0.008039801,0.009121372,,,,,,,,,,,,0.592592593,27,0.962962963,0.111111111,0.037037037,0,0,0.111111111,0.037037037,0,0
Wilfredo Tovar,10416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262055169,469.7225421,0.930507227,0.155142732,0.040436778,0.002964818,0.005000531,0.09083871,0.069191798,0.022717321,0.026931466,,,,,,,,,,,,0.368421053,19,0.789473684,0.157894737,0,0,0,0.052631579,0.105263158,0.052631579,0
Adeiny Hechavarria,10459,0.250972763,514,0.937743191,0.178988327,0.036964981,0.011673152,0.011673152,0.087548638,0.095330739,0.019455253,0.007782101,,,,,,,,,,,,,399,0.927318296,0.167919799,0.042606516,0.007518797,0.012531328,0.082706767,0.087719298,0.015037594,0.007518797,0.234065653,586.3558411,0.936997406,0.170042993,0.040520282,0.007239433,0.011727126,0.109733341,0.088454439,0.021539028,0.014989468,0.232369001,457.9580478,0.927484753,0.17192087,0.043516675,0.0075322,0.011502422,0.099385258,0.07077914,0.014309069,0.008756057,0.256055363,578,0.939446367,0.169550173,0.024221453,0.01384083,0.005190311,0.051903114,0.07266436,0.019031142,0.017301038
Derek Dietrich,10542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252253665,506.8594055,0.935905176,0.13841225,0.047947002,0.006654852,0.023596199,0.099351198,0.100488422,0.007631394,0.013732976,,,,,,,,,,,,0.244635193,233,0.922746781,0.107296137,0.042918455,0.008583691,0.038626609,0.137339056,0.098712446,0.004291845,0
Cesar Hernandez,10556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255005374,499.5893112,0.940062467,0.180806891,0.033342947,0.006645818,0.007714526,0.090137856,0.073296334,0.033385161,0.029667789,,,,,,,,,,,,0.259541985,131,0.923664122,0.229007634,0.038167939,0,0,0.129770992,0.076335878,0,0.022900763
Joseph Terdoslavich,10593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253135263,425.6784938,0.923452443,0.131101649,0.067277725,0.003755276,0.019770834,0.098503692,0.107604731,0.006808643,0.000821176,,,,,,,,,,,,0.597826087,92,0.858695652,0.141304348,0.043478261,0,0,0.119565217,0.043478261,0.010869565,0
Zachary Walters,10622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255994981,504.6336175,0.933509162,0.150662935,0.048147306,0.007000515,0.018135826,0.103450585,0.087795223,0.019517394,0.019312544,,,,,,,,,,,,0.888888889,9,0.888888889,0.222222222,0,0.111111111,0,0.222222222,0.111111111,0,0
Robert Brantly,10655,0.244343891,442,0.914027149,0.174208145,0.045248869,0.002262443,0.020361991,0.099547511,0.110859729,0.00678733,0.004524887,,,,,,,,,,,,,310,0.922580645,0.164516129,0.051612903,0.003225806,0.016129032,0.087096774,0.096774194,0.003225806,0.003225806,0.256493339,426.0526268,0.931318999,0.165779143,0.047957145,0.002199394,0.015544626,0.09387319,0.091625791,0.005073297,0.009226989,0.250011974,401.6869754,0.91357179,0.167404909,0.054639635,0.002195479,0.018378198,0.100624353,0.089928876,0.004222565,0.00556851,0.275720165,243,0.917695473,0.152263374,0.037037037,0,0.004115226,0.04526749,0.074074074,0,0
Mike Olt,10698,0.25,308,0.87012987,0.13961039,0.042207792,0,0.038961039,0.133116883,0.142857143,0.00974026,0.003246753,0.240246407,487,0.880903491,0.13963039,0.034907598,0.004106776,0.039014374,0.108829569,0.125256674,0.01026694,0.002053388,,170,0.876470588,0.129411765,0.041176471,0.005882353,0.035294118,0.117647059,0.123529412,0.011764706,0.005882353,0.248640426,394.1845077,0.880479251,0.130455592,0.04512733,0.001572568,0.041661589,0.11218562,0.123615717,0.007521894,0.003519161,0.247212103,316.8806614,0.874878595,0.130718814,0.038180688,0.001900429,0.039548754,0.117148781,0.119906226,0.008414844,0.003536978,,,,,,,,,,,
Corey Dickerson,10762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253424231,491.6381621,0.926305234,0.136201122,0.060889645,0.009125696,0.043818543,0.113217282,0.111931027,0.019108566,0.021998541,,,,,,,,,,,,0.323943662,213,0.910798122,0.131455399,0.061032864,0.023474178,0.023474178,0.150234742,0.079812207,0.009389671,0.009389671
Jurickson Profar,10815,0.246284501,471,0.885350318,0.167728238,0.04670913,0.008492569,0.025477707,0.129511677,0.142250531,0.033970276,0.008492569,0.231147541,610,0.890163934,0.152459016,0.050819672,0.009836066,0.021311475,0.106557377,0.098360656,0.027868852,0.01147541,,330,0.890909091,0.145454545,0.048484848,0.009090909,0.018181818,0.112121212,0.103030303,0.03030303,0.012121212,0.245141487,513.8640103,0.900594994,0.144805934,0.057056308,0.008985223,0.020435022,0.115123886,0.08820052,0.024572354,0.017975328,0.197344225,295.5400856,0.886955685,0.14333061,0.050498577,0.009104681,0.022196929,0.113642121,0.099623783,0.025081826,0.012006972,0.262345679,324,0.882716049,0.154320988,0.033950617,0,0.018518519,0.092592593,0.080246914,0.00617284,0.012345679
Jedd Gyorko,10816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23337495,510.9258214,0.914682021,0.152151645,0.051441953,0.001356436,0.027055651,0.12259912,0.127859605,0.009994868,0.006785915,0.278515786,428.1168044,0.909525656,0.153200342,0.044185615,0.000884356,0.031077234,0.12017237,0.106710522,0.007244115,0.005263563,0.238095238,525,0.925714286,0.137142857,0.04952381,0,0.043809524,0.118095238,0.12,0.001904762,0.001904762
Todd Cunningham,10822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247876844,409.2382188,0.91997467,0.174898289,0.036179424,0.007194575,0.008934914,0.118192952,0.068680653,0.030990583,0.020145168,,,,,,,,,,,,1,8,1,0.25,0,0,0,0.25,0,0,0
Andrelton Simmons,10847,0.232633279,619,0.899838449,0.190630048,0.042003231,0.008077544,0.011308562,0.103392569,0.126009693,0.032310178,0.009693053,0.237642586,526,0.91634981,0.190114068,0.043726236,0.011406844,0.009505703,0.104562738,0.091254753,0.02661597,0.019011407,,565,0.915044248,0.180530973,0.051327434,0.007079646,0.012389381,0.113274336,0.088495575,0.028318584,0.014159292,0.246256846,502.8782394,0.926172094,0.182932272,0.048864817,0.007013059,0.009876398,0.102583996,0.083306099,0.030501804,0.028924262,0.215119122,489.3989374,0.912581912,0.184125114,0.044810762,0.008179356,0.013315645,0.106740579,0.07652722,0.022954421,0.013360012,0.238601824,658,0.920972644,0.151975684,0.041033435,0.009118541,0.025835866,0.11550152,0.089665653,0.009118541,0.007598784
Philip Gosselin,10953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249836809,453.1771728,0.91790078,0.150514147,0.041615317,0.005963789,0.008562043,0.091947385,0.08310143,0.013271081,0.009100972,,,,,,,,,,,,0.571428571,7,0.857142857,0.285714286,0,0,0,0.285714286,0,0,0
Evan Gattis,11003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249237065,369.0331707,0.921686245,0.138773008,0.054663991,0.005289431,0.03929841,0.109320633,0.13942097,0.006499096,0.012447898,0.340874212,269.8260556,0.921431833,0.131762519,0.052045406,0.006441164,0.040305982,0.105941344,0.1366417,0.004075201,0.007962247,0.27486911,382,0.926701571,0.115183246,0.054973822,0,0.054973822,0.115183246,0.170157068,0,0
Kevin Kiermaier,11038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277607706,379.2787282,0.915834817,0.143717797,0.025497289,0.009093089,0.009379245,0.08612348,0.06501061,0.032489815,0.027875586,,,,,,,,,,,,,,,,,,,,,,
Cameron Rupp,11146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27809918,382.3331329,0.917410872,0.132985511,0.048659814,0.001817912,0.015192361,0.070163168,0.089426852,0.002852488,0.001100859,,,,,,,,,,,,0.285714286,14,0.928571429,0.214285714,0.071428571,0,0,0.071428571,0.142857143,0,0
Tommy Medica,11147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261164733,361.6061572,0.900171052,0.122095554,0.066047792,0.003614024,0.020754758,0.102530576,0.109875535,0.003577751,0.007223145,,,,,,,,,,,,0.240506329,79,0.873417722,0.189873418,0.025316456,0,0.037974684,0.113924051,0.126582278,0,0
